gene,n,mean_difference,ci_low,ci_high,p_value,q_value,sd_difference,median_difference,missing_pairs,status
CACNA1I,72,0.0286134277576313,0.01212687862661993,0.045099976888642666,0.0009160020935747611,0.0013485428777736204,0.0701589676631531,0.0218735721827477,0,tested
CACNA1S,72,-0.14142747395333516,-0.16797744256243047,-0.11487750534423986,2.57812549654599e-16,9.085073446408822e-16,0.11298412871614562,-0.127628227798758,0,tested
CACNA2D1,72,-0.3732414405115391,-0.6229383676826461,-0.12354451334043218,0.003938614917967514,0.005490671749644595,1.0625922077309646,-0.27655426962596485,0,tested
CACNA2D2,72,-0.881334447365572,-0.9383068268087567,-0.8243620679223873,7.372154446785749e-43,7.225851381733557e-41,0.24244754285956985,-0.8681881405657895,0,tested
CACNA2D3,72,-1.8168200265141567,-1.9889455369628983,-1.6446945160654152,3.0758551303772785e-32,5.762303970849651e-31,0.7324848896887477,-1.7383238094578766,0,tested
CACNA2D4,72,0.6175134745569787,0.511424558774441,0.7236023903395163,4.6050161936485686e-18,1.8603013155348955e-17,0.4514643272317981,0.6040466372030375,0,tested
CACNB1,72,0.31601128921117777,0.22925217957508995,0.4027703988472656,3.862938604991487e-10,8.94686693957529e-10,0.3692058003813948,0.3196225637508515,0,tested
CACNB2,72,-0.29989976088875625,-0.39861378618621346,-0.20118573559129904,5.9469007172867844e-08,1.1807488476475744e-07,0.4200802759697426,-0.35412604207324994,0,tested
CACNB3,72,0.1748265711023523,0.04029362035660641,0.30935952184809823,0.011602687992736359,0.01548789836306647,0.5725087079166299,0.25235328425704506,0,tested
CACNB4,72,-0.9124646938777876,-1.0215699322764307,-0.8033594554791446,2.9415645419742783e-26,2.5979493620827173e-25,0.46430037188876727,-1.0391224271203996,0,tested
CACNG1,72,-0.03754827554167651,-0.07288736343974235,-0.002209187643610666,0.03762518990008634,0.04742744354989339,0.15038646992668928,-0.0254676346284029,0,tested
CACNG2,72,0.0004842750653363834,-0.00019369414797326776,0.0011622442786460344,0.15874631516123777,0.18549183524554635,0.002885116814636105,0.0,0,tested
CACNG3,72,-0.0010647651705081305,-0.002783080137628302,0.0006535497966120409,0.22069476942156777,0.2515743085277328,0.007312337060672722,0.0,0,tested
CACNG4,72,-0.03110766784028598,-0.06270757412099111,0.0004922384404191481,0.05357824178222419,0.06638367547331679,0.13447427871587928,-0.0361839099029344,0,tested
CACNG5,72,0.038957414122764066,-0.06580960245614986,0.14372443070167798,0.4608697412957464,0.4956695775304648,0.4458389484612624,-0.07734055090943155,0,tested
CACNG6,72,-0.0018332084387367928,-0.01060876437515756,0.006942347497683974,0.6782761590816668,0.7059343823173451,0.037344621987109965,0.0,0,tested
CACNG7,72,-0.0008270547042829139,-0.0027692944382526636,0.0011151850296868355,0.3986953462424603,0.43353302503576274,0.008265255124455237,0.0,0,tested
CACNG8,72,0.05691980825974733,0.04138937001246752,0.07245024650702714,3.1893475060761086e-10,7.441158629207019e-10,0.06609021124596369,0.0384616148788956,0,tested
CACTIN,72,0.10183387499032845,0.03734835232803761,0.16631939765261927,0.0023984123809159424,0.003412842282654841,0.2744199324705891,0.08896711823336023,0,tested
CACUL1,72,0.09879297388803154,0.04136440242286577,0.15622154535319732,0.0010087815106549429,0.0014799768864365201,0.2443888806776919,0.07030216549835511,0,tested
CACYBP,72,0.05644981349132653,-0.03390135672052295,0.146800983703176,0.21694029646807952,0.24748738524961195,0.38449191391408705,0.008512797143560125,0,tested
CAD,72,0.11726726503008317,0.02270349290820707,0.21183103715195928,0.0158077365124034,0.02078153413878254,0.4024187583273523,0.06370625107208516,0,tested
CADM1,72,-0.5926637982686132,-0.7959671827861508,-0.38936041375107555,1.61267693452818e-07,3.108469529655686e-07,0.8651631986068938,-0.5425871964712801,0,tested
CADM2,72,-0.06825406638638803,-0.09240447201682503,-0.044103660755951034,3.294310988200707e-07,6.233587764019946e-07,0.10277272182392236,-0.0629136342500333,0,tested
CADM3,72,1.0649286651486891,0.7566479843681053,1.373209345929273,1.8836993783556846e-09,4.15769514561037e-09,1.3118969981035076,0.7556343361814805,0,tested
CADM4,72,-2.621429366733101,-2.8237815412834077,-2.419077192182794,7.845730073647895e-38,3.421710030972815e-36,0.8611152981759732,-2.695436133807,0,tested
CADPS,72,-0.016826165538512072,-0.08602479857556493,0.052372467498540784,0.629280779980466,0.6593076219807461,0.29447670455479763,-0.04245686582971455,0,tested
CADPS2,72,-0.9722587053754703,-1.0787036792302893,-0.8658137315206512,1.8140473078135463e-28,2.03145521543431e-27,0.452979542246225,-0.9833347545147446,0,tested
CAGE1,72,-0.051785442147460344,-0.06592491759367096,-0.03764596670124973,3.259629886685131e-10,7.596747431709495e-10,0.06017093041858317,-0.049382638453816144,0,tested
CALB1,72,-5.714347063230466,-6.0199631704546785,-5.408730956006254,2.2917599937542217e-48,4.8419795868040584e-46,1.3005578313384076,-6.104399209355269,0,tested
CALB2,72,0.22968416540295294,0.08719438151088443,0.37217394929502146,0.0019694490077421193,0.002822298054278122,0.6063692323343136,0.10161627221507946,0,tested
CALCA,72,-1.3696741201986233,-1.5908471296698976,-1.148501110727349,2.3833026532673594e-19,1.0711061203469355e-18,0.9412078838420618,-1.192725657197364,0,tested
CALCB,72,-0.07988107936842337,-0.146908598593901,-0.012853560142945725,0.020186895622033275,0.02624282629746105,0.2852374694371944,-0.15382325353271037,0,tested
CALCOCO1,72,-0.02454180575040099,-0.07905761824250054,0.02997400674169856,0.3724172281246029,0.4071005227243072,0.23199355397966775,-0.038323849457964965,0,tested
CALCOCO2,72,0.4269165000044387,0.3750251377798329,0.47880786222904453,7.438605839918451e-26,6.242687193672542e-25,0.2208251329846217,0.44247846369300525,0,tested
CALCR,72,0.020010549886833543,-0.24089311081188253,0.2809142105855496,0.8788875548502308,0.8930714933723689,1.1102827734718663,-0.2610792096181366,0,tested
CALCRL,72,1.327980553598531,1.128784309914643,1.5271767972824188,6.036770799916071e-21,3.104088608988753e-20,0.8476851467328345,1.270776783703645,0,tested
CALD1,72,0.5926218107034074,0.4595180711462995,0.7257255502605152,3.9506264048635944e-13,1.1138962201732094e-12,0.5664266600137817,0.614731179939005,0,tested
CALHM1,72,0.02438769942181612,0.00805269794671153,0.040722700896920705,0.003979899068636781,0.00554415976484457,0.06951405240492052,0.0132731921684289,0,tested
CALHM2,72,0.8560086784810395,0.726060634102145,0.9859567228599339,1.1087375120496627e-20,5.587766708620285e-20,0.5529975115483461,0.8660202321029449,0,tested
CALHM3,72,0.0030062213979327617,-0.0026797188119428894,0.008692161607808413,0.29535632160827924,0.3303064432971493,0.024196676463294296,0.0,0,tested
CALM1,72,-0.3137433718714647,-0.42695633953364476,-0.2005304042092847,5.102397458902341e-07,9.525042968881604e-07,0.4817809278425527,-0.3031940592062101,0,tested
CALM2,72,0.12795843847453905,0.04708078136802156,0.20883609558105654,0.002356480463982661,0.003354430006185829,0.34417711581220733,0.13885294756165,0,tested
CALM3,72,0.398606851472491,0.3089523888371876,0.48826131410779433,4.1675531787419795e-13,1.1722784570085612e-12,0.38152705547432847,0.41287711126666027,0,tested
CALML3,72,-2.420605893426371,-2.695907647437109,-2.1453041394156327,1.6685408862168077e-27,1.6724989431424672e-26,1.1715542594003014,-2.7125576490369214,0,tested
CALML4,72,-0.02062228289493541,-0.2055402911350792,0.16429572534520842,0.8246666164305911,0.8429304795693001,0.7869237192913433,-0.07484014619359991,0,tested
CALML5,72,0.003648916290439579,-0.0020134358406469844,0.009311268421526141,0.2029924843678077,0.23277663069918367,0.02409629673895971,0.0,0,tested
CALML6,72,-0.2051153607435855,-0.24640422530746706,-0.16382649617970393,5.100040568870812e-15,1.6395143096716564e-14,0.17570590975504957,-0.21532358959413692,0,tested
CALN1,72,-0.01035604512659774,-0.01507403924136927,-0.005638051011826212,4.0617087162530734e-05,6.655755880692193e-05,0.02007755497544176,-0.008607679026553102,0,tested
CALR,72,0.2893821750796581,0.1961780449577365,0.38258630520157966,3.442735199122727e-08,6.961991897407068e-08,0.3966327640389029,0.24378714059587958,0,tested
CALR3,72,-0.0864485839216324,-0.11676448959874516,-0.05613267824451965,2.688815688322074e-07,5.109717201023809e-07,0.12901017849023183,-0.09550899812446409,0,tested
CALU,72,1.155097357746725,1.0202182402460422,1.2899764752474077,7.604210123656688e-27,7.158121559471878e-26,0.5739818301554118,1.0822649140139249,0,tested
CALY,72,0.048784299775023285,0.009301868155712129,0.08826673139433444,0.016175439137727943,0.021239967903038247,0.1680185841942762,0.013044614234277949,0,tested
CAMK1,72,-0.08370342926327495,-0.1672481405501641,-0.0001587179763858082,0.049577920352669794,0.06167642495950384,0.3555268389416281,-0.09335789769561509,0,tested
CAMK1D,72,0.9337024882355404,0.8338396446220399,1.0335653318490408,4.5820749998132706e-29,5.514440260851224e-28,0.4249691042166746,0.8656914707802399,0,tested
CAMK1G,72,-0.7425767288336274,-0.8509400447318762,-0.6342134129353785,1.4711492997056138e-21,7.962967245631153e-21,0.46114310008494175,-0.7911480036004295,0,tested
CAMK2A,72,-0.8237323886326279,-0.9121450065773937,-0.735319770687862,5.644461967710196e-29,6.716485877096958e-28,0.3762423509073678,-0.8259711517843288,0,tested
CAMK2B,72,-0.5371042266078014,-0.623699103340992,-0.45050934987461094,2.2077684002514966e-19,9.948036997815689e-19,0.36850690270232106,-0.5847006263729875,0,tested
CAMK2D,72,0.24097932023246138,0.17245888112511035,0.30949975933981244,1.1139512642407777e-09,2.499915412432242e-09,0.29159063145331415,0.24212322527986996,0,tested
CAMK2G,72,-1.0102338224335616,-1.1125239439407926,-0.9079437009263306,1.7475115729259164e-30,2.542381986165746e-29,0.43529845269963885,-1.0685597328284002,0,tested
CAMK2N1,72,-0.544639346454382,-0.766771360337306,-0.3225073325714579,6.088683369964335e-06,1.0572213887304523e-05,0.945288953747661,-0.3345785536810999,0,tested
CAMK2N2,72,0.04989028239958434,0.021591852682307608,0.07818871211686107,0.0007693521592129372,0.0011391707917329076,0.1204247535172714,0.035240790081854156,0,tested
CAMK4,72,0.13317916042919062,0.02991901042634308,0.23643931043203814,0.01221534027331319,0.01626231851131067,0.4394264359007007,0.17068809250372302,0,tested
CAMKK1,72,1.1876522984692617,1.0607326710340026,1.3145719259045208,4.3653202129072883e-29,5.27360634361068e-28,0.5401099991447106,1.233028980725505,0,tested
CAMKK2,72,0.04207570393779806,-0.04061959395997689,0.12477100183557302,0.3137764564093032,0.34965185880349864,0.3519121366758025,-0.021457581996684905,0,tested
CAMKMT,72,-0.2925013589739111,-0.371969316991733,-0.2130334009560892,2.7925144598634104e-10,6.536952167216885e-10,0.33817810219252076,-0.2867941756998249,0,tested
CAMKV,72,0.017793038725021356,-0.0005082190186889712,0.03609429646873168,0.056529239570281525,0.06985335913886816,0.07788151055946518,0.0,0,tested
CAMLG,72,0.7329324679614863,0.6447165870380053,0.8211483488849672,4.268790249884977e-26,3.6845686155952263e-25,0.3754051310498473,0.7349651708303899,0,tested
CAMP,72,0.24360742934017965,0.14777991389468326,0.33943494478567604,3.058154924370933e-06,5.414919069458356e-06,0.4077966531355281,0.12926508144963456,0,tested
CAMSAP1,72,0.4141767879216648,0.3239715043938285,0.5043820714495011,1.2139706722507683e-13,3.5475107319576393e-13,0.38387108907895456,0.4390627567732801,0,tested
CAMSAP2,72,0.19191886357712803,0.10472075878938103,0.27911696836487504,3.89163616008111e-05,6.389178171640675e-05,0.37107395644029995,0.19475709511229988,0,tested
CAMSAP3,72,-1.1151434432727998,-1.2755991504602546,-0.954687736085345,7.082882293755702e-22,3.939192945766735e-21,0.6828237178366037,-0.9860796112718649,0,tested
CAMTA1,72,-0.15462570334301826,-0.219714726630461,-0.08953668005557552,1.0803584435856247e-05,1.8432495114204266e-05,0.27698814614030615,-0.18820824173339523,0,tested
CAMTA2,72,-0.2917042238785718,-0.3624575971651801,-0.2209508505919635,6.5163348132006364e-12,1.69111650706988e-11,0.30109294486235744,-0.27883390567242516,0,tested
CAND1,72,0.11136995459979158,0.05465586801227802,0.16808404118730513,0.00020490255410816611,0.00031764406215284354,0.2413483704393957,0.08698989109219513,0,tested
CAND2,72,-0.8470435374236196,-0.9101663088270193,-0.7839207660202199,8.106743107147226e-39,4.056571583747486e-37,0.2686207066443901,-0.8498982287085834,0,tested
CANT1,72,0.12554458715762148,0.06177711335689212,0.18931206095835085,0.00019795360964138217,0.00030724739917809826,0.2713642555997942,0.10202090624336524,0,tested
