gene,n,mean_difference,ci_low,ci_high,p_value,q_value,sd_difference,median_difference,missing_pairs,status
FAM91A1,72,0.16135428783820427,0.10019736191658697,0.22251121375982158,1.4519160713016526e-06,2.572778866720148e-06,0.26025499660457957,0.19289347636985188,0,tested
FAM92A,60,-0.46187876938673533,-0.5765518441156808,-0.34720569465778983,4.339063891395755e-11,1.0667441318885962e-10,0.44390598153996685,-0.4618687733778038,12,tested
FAM92B,57,-0.026395124270221202,-0.12831767564469312,0.07552742710425071,0.6059554990393494,0.636335725545509,0.38412677061606626,-0.030127575586998794,15,tested
FAM98A,72,-0.3148786888347069,-0.3688216315003102,-0.26093574616910353,4.031602596574311e-18,1.608952619388626e-17,0.22955569052425587,-0.3624827752181014,0,tested
FAM98B,72,-0.2212996789212999,-0.2606785753906083,-0.1819207824519915,2.3398757171816463e-17,8.802389602730955e-17,0.16757798748823904,-0.2481724661401526,0,tested
FAM98C,72,-0.012532480976755807,-0.08439182491369837,0.059326862960186764,0.729057102551133,0.7520697007912315,0.3057994336779728,-0.0007795204390535077,0,tested
FANCD2,20,0.5161987765275893,0.1989106161100208,0.8334869369451577,0.0029696123439195456,0.004047564277481972,0.6779452855835508,0.517862128139249,52,tested
FANCI,35,0.5783850651449255,0.38144252053224226,0.7753276097576087,9.466787839458118e-07,1.699414607144092e-06,0.5733206812828124,0.548959722726799,37,tested
FAP,50,0.7363968858098385,0.5267571650382732,0.9460366065814039,5.375338846638088e-09,1.1389094988183011e-08,0.7376567218025225,0.6352116115743001,22,tested
FAR1,61,0.1247406989540847,0.04687427606546726,0.20260712184270213,0.0021685656029987767,0.0029845293134275344,0.30403282823026506,0.0784589606953,11,tested
FAR2,12,0.7950154463633415,,,,,0.4184302629156895,0.811461822589651,60,insufficient_pairs
FARP2,72,-0.7379024480804901,-0.804183167851588,-0.6716217283093922,1.1443488207302057e-33,3.6798883712776134e-32,0.2820594436202492,-0.8105225454553475,0,tested
FARS2,72,-0.8257089090375528,-0.9246066518447951,-0.7268111662303105,3.235854603422023e-26,2.7630067435006945e-25,0.4208620909345205,-0.8825982471828515,0,tested
FARSA,72,-0.10851074876742424,-0.1579469440414383,-0.05907455349341017,4.063011152989172e-05,6.463325019492686e-05,0.21037710184569758,-0.08956761355814735,0,tested
FARSB,72,-0.13986833323406625,-0.19369903151282997,-0.08603763495530253,1.982525502656304e-06,3.4786076194737144e-06,0.22907803141900157,-0.1621828961866495,0,tested
FAS,72,0.7304926920439373,0.5966530427633414,0.8643323413245332,8.768672067267946e-17,3.173740506886699e-16,0.5695583442785059,0.7318174850713,0,tested
FASN,72,-0.027099035068174477,-0.0965350516481802,0.042336981511831254,0.4390466576799329,0.4737529701551696,0.29548689681404167,-0.0013376211493483264,0,tested
FASTK,16,-0.6813272057054562,,,,,0.5990330523995313,-0.8293393909101479,56,insufficient_pairs
FASTKD1,68,-0.45104862358237074,-0.5807870892434834,-0.32131015792125805,1.9448030710678686e-09,4.243629667686804e-09,0.5359951490659524,-0.5197257302843978,4,tested
FASTKD2,72,-0.46977603778248445,-0.5433866524301001,-0.3961654231348688,5.42436450269643e-20,2.4703880642557096e-19,0.31325201482052534,-0.49628415391320146,0,tested
FASTKD3,52,-0.585610318733362,-0.6971518131566418,-0.47406882431008224,2.081314738042217e-14,6.372240087512225e-14,0.40064936111905913,-0.577022357111252,20,tested
FASTKD5,72,-0.9142723224608833,-1.0129136438446398,-0.8156310010771269,7.667919039815446e-29,9.486095157394373e-28,0.4197708824459806,-0.9312837221363,0,tested
FAT1,72,0.5944218432765573,0.528674490537289,0.6601691960158257,3.3007497189303327e-28,3.683695431593774e-27,0.27978968540454535,0.5807055256597999,0,tested
FAT4,42,-0.05797724985515484,-0.24556785728918393,0.12961335757887424,0.535977225110609,0.5696461334252902,0.6019813918264131,-0.1267822215664505,30,tested
FAU,72,0.6983774576567005,0.5754446765060134,0.8213102388073875,1.423434581904834e-17,5.4467273685168574e-17,0.5231438640648652,0.7358061144287491,0,tested
FAXC,2,-0.0012969672276988073,,,,,0.0831635610650237,-0.0012969672276988073,70,insufficient_pairs
FBF1,4,-0.38930797918902577,,,,,0.14220764680357312,-0.403397387787349,68,insufficient_pairs
FBH1,68,-0.09471334462219994,-0.15385192971393846,-0.035574759530461394,0.002121981306910086,0.002922421201404103,0.24432225685937753,-0.07155175312235156,4,tested
FBL,72,0.29807777055586704,0.25534907389977995,0.3408064672119541,5.820791660393331e-22,3.1030819728334906e-21,0.18183315520797477,0.308063406042299,0,tested
FBLL1,10,0.15073216294664102,,,,,1.1532730491722456,0.299820770402954,62,insufficient_pairs
FBLN1,72,-0.07837126483639392,-0.21985352784563808,0.06311099817285024,0.2731032396721594,0.30370702766911717,0.6020816992383146,-0.01657001769834951,0,tested
FBLN1.1,72,0.18478114366903609,0.05018192843276523,0.3193803589053069,0.00782176896468649,0.010281122497405941,0.5727906982962425,0.3086181013258001,0,tested
FBLN2,72,0.7739696018430384,0.5867752842029503,0.9611639194831265,5.8960100780137446e-12,1.5309179376995834e-11,0.7966106171565621,0.6900749902539984,0,tested
FBLN5,72,0.6864889247262574,0.41883025578808264,0.9541475936644322,2.568850054976885e-06,4.469870378352946e-06,1.139028898623373,0.596695490283498,0,tested
FBLN7,72,-0.12802348801345698,-0.36040372876934956,0.10435675274243564,0.2756939076985247,0.30641818720940495,0.9889005678017387,-0.12063213834254696,0,tested
FBN1,72,0.004548720080300143,-0.20065787109714273,0.209755311257743,0.964869991232355,0.9678604901054007,0.8732623474007082,-0.020725351319249803,0,tested
FBN2,14,0.1992472932073074,,,,,0.4428897417583432,0.17352111208235116,58,insufficient_pairs
FBN3,30,0.38195953890577655,0.14810698710561734,0.6158120907059358,0.002311387194668028,0.003174992842840132,0.626268635621416,0.4886295913982012,42,tested
FBP1,72,-1.7808005905178201,-1.9530706592353884,-1.608530521800252,1.1016829556250432e-31,2.3123818187836945e-30,0.7331000614161632,-1.819154579360202,0,tested
FBP2,72,-1.7317191285981708,-1.9595478747700612,-1.5038903824262804,5.988441528221486e-24,4.0377710922477267e-23,0.9695315562032246,-1.6103128034621985,0,tested
FBRS,69,0.17974843247038017,0.09086103975388604,0.2686358251868743,0.00014069096686662033,0.00021458687603721522,0.3700153511898261,0.1970267655009969,3,tested
FBXL12,30,0.23021673212649632,-0.016707093448217636,0.4771405577012103,0.06649129488872174,0.07937027502897623,0.661274149692607,0.22281139976954684,42,tested
FBXL15,72,-0.3219671960435471,-0.39407873543953276,-0.24985565664756149,3.552278930032118e-13,1.0000004069868754e-12,0.30687265845746986,-0.30717987743910047,0,tested
FBXL17,72,0.12350506346908317,0.06868507817523697,0.17832504876292937,2.670710919061449e-05,4.3183308059538304e-05,0.23328796978446537,0.14994284619410284,0,tested
FBXL18,72,0.04076086834737734,-0.009749172176354487,0.09127090887110917,0.11203593692557291,0.13052212670393323,0.21494688012685792,0.047665119766252484,0,tested
FBXL19,15,0.044148356462453534,,,,,0.9827381296929995,-0.20783174112329594,57,insufficient_pairs
FBXL2,7,-0.11046457618578702,,,,,0.41650865426285505,-0.060863701520698976,65,insufficient_pairs
FBXL20,72,-0.23374070887193532,-0.3122824530834872,-0.15519896466038346,9.856426471497011e-08,1.91053954382785e-07,0.33423657361871906,-0.2107930974645508,0,tested
FBXL3,30,0.0726286276052063,0.0011151254052953335,0.14414212980511726,0.04675416886055832,0.05670751646252195,0.19151667624101967,0.0633774234782492,42,tested
FBXL4,49,-0.056437972049593756,-0.14400474882475495,0.03112880472556743,0.2012132627464268,0.22774962377424418,0.3048626485251908,-0.048583449995899,23,tested
FBXL6,23,0.2660987464919042,0.12779164326535747,0.4044058497184509,0.0006179192280078311,0.0008939558204185392,0.31983517979830145,0.33720830135890256,49,tested
FBXL8,72,0.4521130864437228,0.3674094311885965,0.5368167416988491,2.3594777084971075e-16,8.245433594340467e-16,0.3604587571826631,0.40692650793845064,0,tested
FBXO11,72,-0.10003333220474227,-0.15775752163795395,-0.04230914277153058,0.0009312411355516096,0.0013243291726419983,0.2456468911501059,-0.13578948796725115,0,tested
FBXO17,72,1.0131567458582917,0.8961886630184035,1.13012482869818,3.9601063351607616e-27,3.7839758914921826e-26,0.4977609247619012,0.9758919814206022,0,tested
FBXO2,72,-0.9705517418909013,-1.1432945207281733,-0.7978089630536294,2.3642405703821834e-17,8.890714258862236e-17,0.7351116924578566,-0.885016339431701,0,tested
FBXO21,72,-0.3677993230778516,-0.46299953333100285,-0.2725991128247004,5.926627687005468e-11,1.4439498684731874e-10,0.4051271384690605,-0.41468590431295027,0,tested
FBXO22,72,-0.07812893970442489,-0.14052042778880386,-0.015737451620045924,0.014850342663671006,0.019021254684617798,0.2655087101723524,-0.0732333231477024,0,tested
FBXO28,55,0.020720366963337785,-0.046168104002069665,0.08760883792874524,0.5371722176323008,0.5707348151545986,0.2474254585302829,0.02985907287839895,17,tested
FBXO3,72,0.01995575454298243,-0.03583287390403403,0.07574438298999889,0.47803549417887103,0.5119148375596769,0.23741005762227588,0.012008610442602798,0,tested
FBXO30,69,-0.23431886671695074,-0.30024281112387186,-0.16839492231002962,9.657263214303223e-10,2.1517060144149285e-09,0.27442442281265256,-0.21664732740699932,3,tested
FBXO33,11,-0.15555539266483495,,,,,0.20322903365469583,-0.1841972312108982,61,insufficient_pairs
FBXO38,8,-0.0340459302977497,,,,,0.42808033453804056,-0.008129515521598837,64,insufficient_pairs
FBXO38.1,56,-0.11495775171358205,-0.25631549107408225,0.026399987646918116,0.10886492345620058,0.12696056922423113,0.5278447209026955,-0.05333311574999651,16,tested
FBXO4,72,0.2968761223746752,0.24080398866247119,0.3529482560868792,3.3660632666029236e-16,1.1621373968970108e-15,0.23861652215130294,0.28433270604695166,0,tested
FBXO42,46,-0.12929562056000207,-0.23581280448419506,-0.0227784366358091,0.018472376389759102,0.02342433674399053,0.3586879870395084,-0.027497348080846112,26,tested
FBXO44,63,-0.34120738463899875,-0.4529073758201319,-0.22950739345786558,7.356174584141992e-08,1.4392453120650664e-07,0.4435236754428225,-0.278934476614406,9,tested
FBXO44.1,60,0.157066144330355,0.026243775257147384,0.28788851340356264,0.019453082392647453,0.024621266008002005,0.5064208166397707,0.15302473723395013,12,tested
FBXO45,47,0.2516544226571403,0.15905613951148434,0.3442527058027962,1.785958253960624e-06,3.142497222375823e-06,0.31537743247962896,0.2672332736164976,25,tested
FBXO6,72,0.6552743650564012,0.5637628116113271,0.7467859185014754,1.4762123198751503e-22,8.439224048608195e-22,0.3894299569872449,0.6544748578133974,0,tested
FBXO7,72,0.30023629068333096,0.19789821675477384,0.4025743646118881,1.387753588645304e-07,2.657631562297831e-07,0.43550251556024433,0.21891767062099649,0,tested
FBXO9,37,0.20543456152280085,0.11949788791031771,0.29137123513528396,2.3868462361981278e-05,3.871823490343705e-05,0.2577456360384545,0.17706847817239768,35,tested
FBXW11,43,0.17772689312069462,0.038617439927473185,0.31683634631391605,0.01352485735359439,0.017392321690414318,0.4520142500622444,0.1716547246044935,29,tested
FBXW2,69,0.1378068656966915,0.06728728481539396,0.20832644657798904,0.00022327860122866265,0.00033505148162237095,0.2935548753103512,0.1569106870251032,3,tested
FBXW4,1,0.1366620293677979,,,,,,0.1366620293677979,71,insufficient_pairs
FBXW5,62,0.15556871206061448,0.07798607327167874,0.23315135084955024,0.00016827829533608158,0.0002549971510507335,0.3055006518700569,0.11292227209220077,10,tested
FBXW8,72,0.09443169388163174,0.010303073859206188,0.1785603139040573,0.02834971127250372,0.03526316057488592,0.3580116787810141,0.07578091778095,0,tested
FBXW9,72,0.16088032503067443,0.08839609935480887,0.23336455070654,3.403454421931102e-05,5.4452014376071995e-05,0.30845863527110223,0.15196059564074996,0,tested
FCAMR,18,-0.9535812666698104,,,,,0.7739958527726872,-1.1142143763048504,54,insufficient_pairs
FCER1G,72,2.4448185508996625,2.2581904155584502,2.6314466862408747,3.831018175411968e-38,3.9625366344235335e-36,0.7942012126606542,2.5055030275184507,0,tested
FCER2,16,0.09571208907958235,,,,,0.5295976219509461,0.10306383010680165,56,insufficient_pairs
FCF1,54,0.37407745532186987,0.25501807252381836,0.4931368381199214,5.967364260457467e-08,1.1760079674949866e-07,0.43619890698030067,0.379822104402797,18,tested
FCGBP,72,0.7183787109323156,0.511518761547062,0.9252386603175693,1.6144334611126515e-09,3.543559596443499e-09,0.8802982591682721,0.7364698181324534,0,tested
FCGR1A,72,1.3788317417900384,1.249617887920596,1.508045595659481,1.574450171382276e-32,3.939266476179146e-31,0.5498731434466957,1.3945884609689538,0,tested
FCGR2A,38,0.5875707157353737,0.4122931927471708,0.7628482387235765,5.3702140303560037e-08,1.0608260950297654e-07,0.5332579391292859,0.601126137916148,34,tested
FCGR2B,72,1.0057262128627626,0.8728425938595434,1.1386098318659819,7.560468567741172e-24,5.0401449262556264e-23,0.5654899308838985,0.8971039038606532,0,tested
FCGR3A,72,1.9027123273154787,1.7496841922343995,2.055740462396558,1.0859796629982078e-36,7.672981661169731e-35,0.651215478472143,1.8297901445717009,0,tested
FCGR3B,15,0.2743253265914999,,,,,0.6417835733706081,0.324529191871299,57,insufficient_pairs
FCGRT,72,0.5858908220633275,0.5169383115031229,0.6548433326235322,1.1911009268238378e-26,1.076605008903024e-25,0.2934293235196792,0.605155781902903,0,tested
FCHO1,5,0.5076411866692393,,,,,0.37342437258088457,0.484443708066098,67,insufficient_pairs
FCHO2,72,0.2076447358731826,0.1625695033039735,0.25271996844239175,1.0679883403843978e-13,3.115768252130463e-13,0.19181890395023188,0.21526811943115304,0,tested
FCHSD1,72,0.7297468517405862,0.6202390609835429,0.8392546424976295,6.167953709163414e-21,3.009877410702166e-20,0.4660134446289321,0.770593762387099,0,tested
FCHSD2,72,0.291931429803988,0.22867089625952386,0.35519196334845216,9.970421266136226e-14,2.915570870391861e-13,0.26920695726138333,0.29730421367945137,0,tested
FCN1,68,0.7965146141310573,0.6266137611449464,0.9664154671171682,8.799197536554816e-14,2.581355230533756e-13,0.7019200709571728,0.8613555899077507,4,tested
FCN2,72,0.1737949286656394,0.016246060837317056,0.33134379649396173,0.031095808409459587,0.038526086165980244,0.6704535822200637,0.18226241711845287,0,tested
FCN3,72,0.46553434056056225,0.30529582611150163,0.6257728550096229,1.7468490101556774e-07,3.3224902595055756e-07,0.6818994481068631,0.3870478581133966,0,tested
FCRL5,5,0.4333657210675817,,,,,0.190427526177875,0.33964155859260003,67,insufficient_pairs
FDCSP,1,1.4231437484773029,,,,,,1.4231437484773029,71,insufficient_pairs
FDFT1,19,-0.23348617276513697,,,,,0.5273065623832189,-0.2711341177328954,53,insufficient_pairs
FDPS,72,0.20410251182502342,0.14989121668576016,0.2583138069642867,1.367909104533853e-10,3.239903693528835e-10,0.23069767192813986,0.2421566964630482,0,tested
FDX1,72,-1.435756017527981,-1.5670262709979113,-1.304485764058051,3.4365807859112185e-33,9.851204292870645e-32,0.5586242090533696,-1.4852922054332511,0,tested
FDX2,72,-0.7066341379354918,-0.7933890421511626,-0.619879233719821,1.3064270670241745e-25,1.039443518116855e-24,0.3691879040980244,-0.705688597678501,0,tested
FDXR,72,0.4004920821184661,0.28871635031794773,0.5122678139189845,6.380851174793833e-10,1.4415464948594128e-09,0.4756647307208048,0.33926942004129956,0,tested
FECH,72,-1.3844715482801555,-1.5288269740495828,-1.2401161225107282,1.0121758565677748e-29,1.4486676703201832e-28,0.6143085231528167,-1.499685349915252,0,tested
FEM1A,40,0.20809605723564228,0.10763948802159236,0.3085526264496922,0.00015451649418056008,0.0002349596826483115,0.31410786640301447,0.15448268576299967,32,tested
FEM1B,61,0.004657644002470786,-0.07711646906424863,0.08643175706919021,0.9096722107999251,0.9169839536778507,0.3192905741574848,0.002490247888001007,11,tested
FEN1,72,0.6546549150596667,0.5903047978344182,0.7190050322849151,2.9133204814339333e-31,5.6427305772638325e-30,0.27384371087300774,0.6319713768983011,0,tested
FER,72,0.10523920093719691,0.04587039737763595,0.16460800449675786,0.0007233913914638092,0.0010393506845992263,0.2526455922361849,0.09189916452784877,0,tested
FERMT1,72,-1.1230768904187378,-1.2552591883203552,-0.9908945925171204,1.1958750234443722e-26,1.0799472646460293e-25,0.5625054394601463,-1.193667752698098,0,tested
FERMT2,72,-0.5053477001963322,-0.5947847772135338,-0.4159106231791307,1.8253286613703988e-17,6.918595564612472e-17,0.38060196493963616,-0.5264893738889032,0,tested
FERMT3,72,1.1035623198620421,0.9967587732135842,1.2103658665105002,1.1321430120239323e-31,2.361494977055325e-30,0.45450545872722314,1.0987549285296494,0,tested
FES,72,0.38977128388760335,0.31811410892039355,0.46142845885481315,1.0212223432343661e-16,3.6710583194806146e-16,0.3049390980129855,0.408441373170497,0,tested
FETUB,72,0.038591514453070956,-0.10852985202534246,0.1857128809314844,0.6025799618550205,0.6329897138824647,0.6260790606508634,0.010770336661398011,0,tested
FEZ2,20,0.09257398043974377,-0.0511315759200425,0.23627953679953004,0.19341376453196474,0.21921828960112993,0.3070537025966,0.13658725461774754,52,tested
FGA,72,-0.09063808773492621,-0.2784179552433005,0.09714177977344807,0.33909415857374753,0.37222784041941986,0.7991024408819397,-0.08430604398144942,0,tested
FGB,72,0.16129753064236538,-0.026399781702855785,0.34899484298758654,0.09098516868823472,0.10695421176907546,0.7987511250925613,0.15833069731944766,0,tested
FGD2,46,0.5900595896765242,0.474613065566028,0.7055061137870203,2.0797209127398442e-13,5.965077163384465e-13,0.3887568166782595,0.5931043622378527,26,tested
FGD3,72,-0.21308423235097343,-0.30832457281093284,-0.11784389189101405,2.9913456332585576e-05,4.821232247145881e-05,0.40529791367855994,-0.20605513353109828,0,tested
FGD4,72,-0.3932850324044204,-0.45526534835097127,-0.3313047164578696,7.212806969538133e-20,3.2553347874663105e-19,0.26375895572145824,-0.40840410166079655,0,tested
FGD5,72,-0.08251464657555668,-0.1601472658052577,-0.004882027345855661,0.03756028357668291,0.04609692050456999,0.3303677670117948,-0.051201414424751505,0,tested
FGD6,45,0.3376657624001868,0.24409794132260065,0.43123358347777296,4.558218031551973e-09,9.70556059222431e-09,0.31144295128460453,0.33706746416589795,27,tested
FGF1,72,-1.7551856463343234,-1.8977910853180346,-1.6125802073506121,2.0747664518639134e-36,1.4064953926723407e-34,0.6068614057885738,-1.7628071612636464,0,tested
FGF2,72,0.0373253609110876,-0.10496821888088076,0.17961894070305595,0.6025777621250626,0.6329897138824647,0.6055342803376941,-0.03944117544759748,0,tested
FGFR1,8,0.16960385912292597,,,,,0.4947890867864436,0.10995149799500051,64,insufficient_pairs
FGFR1OP,72,0.755357567542073,0.6665747911220448,0.8441403439621011,1.1069156864954523e-26,1.0014143446897091e-25,0.37781757057825227,0.7726531928091022,0,tested
FGFR1OP2,72,-0.2507948184236459,-0.29503779084081383,-0.20655184600647802,1.5738761776938817e-17,5.999505961551184e-17,0.18827719776112048,-0.2690726532268003,0,tested
FGFR3,13,0.47647807667833064,,,,,1.1229489882821793,0.5238192561775911,59,insufficient_pairs
FGFR4,9,-0.045669080683165664,,,,,0.5781932782426231,-0.22841435444559702,63,insufficient_pairs
FGFRL1,7,-0.17139805151351453,,,,,0.2861106882740293,-0.1764904078141997,65,insufficient_pairs
FGG,72,0.1347800523498545,-0.0608551674442587,0.3304152721439677,0.17385720399326288,0.19823949626825849,0.8325311106792572,0.16582384365040084,0,tested
FGGY,68,-0.26658919083860905,-0.4033973177974413,-0.12978106387977678,0.00023344165142859138,0.00034967454296552065,0.5652024018402758,-0.24623888158600094,4,tested
FGL1,72,-1.2301435474281077,-1.3930771543955156,-1.0672099404606998,8.635870866615306e-24,5.73040293682218e-23,0.6933684891621715,-1.2036741266911488,0,tested
FGL2,72,0.3690722910118292,0.22306891515231553,0.5150756668713429,3.4132446621594122e-06,5.88403499921742e-06,0.6213214205252197,0.3547525317454506,0,tested
FGR,31,0.5203621738796104,0.29485568504234816,0.7458686627168726,5.2391748845041424e-05,8.253201698261902e-05,0.6147891718664186,0.6554247175822001,41,tested
FH,72,-0.98821238731604,-1.084775383973944,-0.8916493906581359,2.031781417099703e-31,4.0286290430358345e-30,0.4109265138594505,-0.998621155343951,0,tested
FHIT,72,-1.2025858491177905,-1.2914958316188148,-1.1136758666167663,4.850700597874709e-39,5.887210710350195e-37,0.37835889958847957,-1.2094787773126519,0,tested
FHL1,72,0.6494234456502667,0.43926820426924185,0.8595786870312915,3.88136364621583e-08,7.749596310941975e-08,0.8943214657674676,0.6785942713407975,0,tested
FHL1.1,38,1.6078459105913283,1.333484902428461,1.8822069187541957,3.4817021122180775e-14,1.0495395532634922e-13,0.8347059183407728,1.5675015851554994,34,tested
FHL2,72,-1.24785225365774,-1.443862633195858,-1.0518418741196223,6.127089027189623e-20,2.7765620690963637e-19,0.834127613388161,-1.2383706829079006,0,tested
FHL3,72,-0.590343234321097,-0.7270465265289124,-0.4536399421132816,1.2328350174252763e-12,3.3565898859776927e-12,0.5817446562794631,-0.613703482753948,0,tested
FHL5,72,-0.3905020147697361,-0.5899822338171905,-0.19102179572228173,0.00021357515385121137,0.00032097056899179206,0.8488936117785678,-0.30174636905169927,0,tested
FHOD1,72,0.4325581644735028,0.3572545695236388,0.5078617594233668,8.534067171335915e-18,3.316123002711589e-17,0.3204565395112851,0.42170765462980203,0,tested
FHOD3,72,-0.7937867559848285,-0.9161345764845977,-0.6714389354850593,2.3836400688662895e-20,1.1123284098109527e-19,0.5206545477703612,-0.820285089148049,0,tested
FIBP,72,-0.1380402449650512,-0.18441964073443412,-0.09166084919566829,9.830788248171729e-08,1.9059381351479606e-07,0.19736880666555257,-0.14306865986414874,0,tested
FIG4,72,-0.05171125927752474,-0.10541678579773617,0.001994267242686691,0.05888838213913039,0.07059710096808403,0.22854535952442714,-0.04971420338944895,0,tested
FIGN,18,-0.5331653086783215,,,,,0.7901819184430533,-0.6916109193887006,54,insufficient_pairs
FIGNL1,7,0.4427061707004421,,,,,0.6646865658235179,0.48806481538830204,65,insufficient_pairs
FILIP1,72,0.37291985926001536,0.22478204167596758,0.5210576768440631,3.6977090790537957e-06,6.359121561560976e-06,0.6304045965580252,0.42126503774275104,0,tested
FILIP1L,72,0.1311774520300182,-0.043740308066245515,0.30609521212628193,0.13925915743707065,0.16037501452779268,0.744367385605341,0.14464000999669951,0,tested
FIP1L1,72,-0.0818814808002997,-0.14398839344790013,-0.019774568152699255,0.010495877772309302,0.013622916130605334,0.264297691498401,-0.0559163052553515,0,tested
FIP1L1.1,72,-0.02331513113975139,-0.11752983442637888,0.07089957214687609,0.6232265067160025,0.6533101600545036,0.4009332862052115,-0.04338940255785139,0,tested
FIS1,72,-0.546515321601832,-0.6272103007643577,-0.46582034243930637,2.6956989018090637e-21,1.3550073688301771e-20,0.3433997247485318,-0.5690971263253014,0,tested
FITM2,68,-0.16822596289283734,-0.2725871868206038,-0.06386473896507089,0.0019933972297480943,0.0027528911777099287,0.4311528542504937,-0.13365806724360163,4,tested
FIZ1,35,-0.031620796542922644,-0.1913519381039383,0.12811034501809304,0.6899752096688807,0.7161722820823381,0.46499433163079607,-0.06922917740419904,37,tested
FJX1,4,-0.11737061926710184,,,,,0.3169774988396117,-0.1555841525192517,68,insufficient_pairs
FKBP10,72,1.4173594792713216,1.294603723975538,1.5401152345671052,1.175161593123574e-34,4.8520149233781146e-33,0.5223905256232659,1.3416952608662005,0,tested
FKBP11,72,0.8137510206019469,0.6842074483577496,0.9432945928461443,1.1859524821718013e-19,5.278909163101012e-19,0.5512762691468371,0.8639659357169974,0,tested
FKBP14,61,0.5710911812246825,0.4538244359689879,0.6883579264803771,5.707022558320206e-14,1.697052677167357e-13,0.4578730972199136,0.506307770081101,11,tested
FKBP15,72,0.19626735484353028,0.15423150161142454,0.238303208075636,6.299300200860705e-14,1.8698484886164335e-13,0.1788847407767642,0.19198181115164908,0,tested
FKBP1A,72,0.5323572128640435,0.47301523615097324,0.5916991895771138,5.195259343270536e-28,5.6228734618158884e-27,0.25253142984595445,0.543172552764349,0,tested
FKBP1B,28,0.5539153125107183,0.4239505381129144,0.6838800869085223,2.322165928296737e-09,5.045104105370542e-09,0.33516849417470646,0.5972883616803524,44,tested
FKBP2,72,-0.44070322202564355,-0.520203622727933,-0.3612028213233541,4.358651298672119e-17,1.6112877111119148e-16,0.3383161629372149,-0.4512205829097503,0,tested
FKBP3,72,-0.10060867980721276,-0.16168202821383132,-0.03953533140059419,0.001587254981695624,0.0022084217489047563,0.25989933016853123,-0.07557269960820345,0,tested
FKBP4,72,-0.2529723731102182,-0.30814337540083864,-0.19780137081959775,1.279945243373325e-13,3.717918536990322e-13,0.23478173236207958,-0.26186481670570166,0,tested
FKBP5,72,0.26154345950619295,0.16901184990644452,0.3540750691059414,3.285818130102529e-07,6.12193376031916e-07,0.39377083428070986,0.20776215171200008,0,tested
FKBP7,72,0.15258147981947076,0.04839072211316198,0.25677223752577955,0.004687631562736501,0.006291083154282074,0.44338666282601924,0.15997469815849813,0,tested
FKBP8,71,-0.954413855930652,-1.082740169677438,-0.826087542183866,2.6842855543473475e-23,1.6821634582615202e-22,0.5421563473163507,-0.904129504814001,1,tested
FKBP9,72,0.4262156863952816,0.35616391912059964,0.4962674536699636,5.613589146177354e-19,2.366275755699462e-18,0.2981072409948077,0.42456674130859906,0,tested
FKBPL,64,0.4739168720758908,0.38895294619402854,0.558880797957753,1.5299959801148128e-16,5.422271165133139e-16,0.3401379257398734,0.5148856314211989,8,tested
FKRP,42,0.10052902767397376,0.00034542182262112253,0.2007126335253264,0.04925123334332559,0.059541827224193954,0.3214908641403866,0.10000803502235003,30,tested
FLAD1,72,-0.11956254386142502,-0.1798567559425633,-0.05926833178028674,0.00017970464635153662,0.0002716584862794666,0.2565836938986137,-0.13960513883764997,0,tested
FLCN,66,0.01658380429525624,-0.04844992351224579,0.08161753210275828,0.6122831071661838,0.6425098226334403,0.26454682978311617,0.0203199554432012,6,tested
FLG,18,-0.14547204031528876,,,,,1.767072548401375,0.26672914382105256,54,insufficient_pairs
FLG2,4,-1.7555330753512748,,,,,1.2984710679297728,-1.381400129829699,68,insufficient_pairs
FLI1,14,0.4290364986035419,,,,,0.3229824375671009,0.457842116795602,58,insufficient_pairs
FLII,51,0.35903905706507644,0.23617709779009777,0.4819010163400551,3.487772268335467e-07,6.488562797739615e-07,0.43683548244448717,0.3253377753569997,21,tested
FLII.1,72,0.3294135564760265,0.23720132763051002,0.42162578532154293,6.981174376141867e-10,1.5718609182188365e-09,0.39241170061178177,0.31309981988044716,0,tested
FLJ44635,57,0.4441739927869435,0.36351775220251575,0.5248302333713712,1.1551127321835848e-15,3.8387698052328275e-15,0.3039780775492705,0.40467700326889433,15,tested
FLNA,44,0.31512461078831344,0.1717371994231769,0.45851202215345,6.340519536673561e-05,9.928895350623668e-05,0.4716260055357864,0.36046390168470177,28,tested
FLNA.1,72,0.47410567858752195,0.28517286010209686,0.663038497072947,3.9309623185546025e-06,6.7452274571674925e-06,0.8040088557825542,0.5492524860721966,0,tested
FLNB,72,-0.5796548986924106,-0.7875848887542576,-0.3717249086305636,4.4764429948337294e-07,8.255910398376251e-07,0.8848518469828474,-0.5052945425351523,0,tested
FLNC,72,0.03595695603660102,-0.1694155429913651,0.24132945506456713,0.7280452980314587,0.7512576854005579,0.8739683728659179,-0.047891721764399015,0,tested
FLOT1,72,0.4410952419617333,0.37555421248197585,0.5066362714414907,3.7241041163095565e-21,1.8487845917334872e-20,0.278911671044041,0.44307318932685114,0,tested
FLOT2,72,0.5012526226684537,0.4181979228178315,0.5843073225190759,8.286879441676985e-19,3.4527517208615115e-18,0.3534415816668378,0.5304803079903004,0,tested
FLRT2,21,0.7723236956728579,0.32226354483236413,1.2223838465133516,0.0018750603070334549,0.002594466978412171,0.9887204453237671,0.969133394356299,51,tested
