gene,n_all,mean_difference_all,sd_difference_all,tumor_nonfinite_all,normal_nonfinite_all,status_all,ci95_low_all,ci95_high_all,t_all,p_all,q_all,finite_fraction_all,abs_effect_rank_all,n_early,mean_difference_early,sd_difference_early,tumor_nonfinite_early,normal_nonfinite_early,status_early,ci95_low_early,ci95_high_early,t_early,p_early,q_early,finite_fraction_early,abs_effect_rank_early
COX4I1,72,-0.3108315057462051,0.37730628322603726,0,0,tested,-0.39949413552877383,-0.22216887596363638,-6.990322990870336,1.2232323380741765e-09,2.7357989777088292e-09,1.0,8606.0,37,-0.4043123079646793,0.3992885423801244,0,0,tested,-0.5374417361525748,-0.2711828797767838,-6.159294586230946,4.2593633008300647e-07,1.0322339120461328e-06,1.0,7184.0
COX4I2,72,1.7943160974210177,1.144238381913722,0,0,tested,1.5254332599257188,2.0631989349163167,13.306035876439442,5.743019887343978e-21,2.961853082664653e-20,1.0,859.0,37,2.0250542775462157,1.0962194534876086,0,0,tested,1.6595565145968394,2.390552040495592,11.23673206317305,2.520463028999799e-13,1.4669094828778831e-12,1.0,683.0
COX5A,72,-0.8118242955108141,0.4294927947074331,0,0,tested,-0.9127501542742447,-0.7108984367473836,-16.038819879492245,2.6349809759100627e-25,2.0894146479120036e-24,1.0,3435.0,37,-0.88127413891441,0.39904734819676435,0,0,tested,-1.0143231489577689,-0.7482251288710511,-13.433446770998657,1.363821263689068e-15,1.2510513677341765e-14,1.0,3181.0
COX5B,72,-0.5011008053214924,0.4480380349082921,0,0,tested,-0.6063845818807749,-0.3958170287622098,-9.490224040645868,2.935103708567372e-14,8.946937643220356e-14,1.0,5881.0,37,-0.57054317306417,0.535397916991888,0,0,tested,-0.7490537261525283,-0.39203261997581174,-6.48205479492885,1.584424634677893e-07,4.0373692529883264e-07,1.0,5255.0
COX6A1,72,-0.30710354935994005,0.4744197903836983,0,0,tested,-0.4185867345236346,-0.1956203641962455,-5.492730447098135,5.818298721325297e-07,1.0818985936436585e-06,1.0,8682.0,37,-0.4335818083461785,0.48868999288080783,0,0,tested,-0.5965191641880404,-0.27064445250431657,-5.396826650940524,4.448685810297197e-06,9.656517340116076e-06,1.0,6814.0
COX6A2,72,-0.12346925431983505,0.7987464024989112,0,0,tested,-0.3111654569099553,0.06422694827028519,-1.3116445478734404,0.1938656719304379,0.22319434454368633,1.0,13124.0,37,-0.247274932741481,0.7834665552872851,0,0,tested,-0.5084956877573865,0.01394582227442459,-1.919819914980745,0.06283224012030086,0.08174933428776247,1.0,9963.0
COX6B1,72,-0.19076175008374407,0.29083205634139914,0,0,tested,-0.2591039327789969,-0.12241956738849127,-5.565642059081139,4.35238351567137e-07,8.166624486924324e-07,1.0,11269.0,37,-0.25095350059404786,0.32028177275905484,0,0,tested,-0.3577407602841244,-0.14416624090397134,-4.766086240596064,3.063886803675568e-05,6.019683880604368e-05,1.0,9877.0
COX6B2,72,-0.024616716462328752,0.1535220182448721,0,0,tested,-0.0606926220919293,0.011459189167271792,-1.360585068387655,0.17794858776219913,0.20604630351347072,1.0,16710.0,37,-0.008902310573115184,0.12079179455704965,0,0,tested,-0.0491763000127136,0.03137167886648323,-0.4482973482246553,0.6566252187334263,0.6935484706467925,1.0,17681.0
COX6C,72,-0.060211272764757094,0.4823782851797604,0,0,tested,-0.17356461251929642,0.05314206698978224,-1.0591471610700691,0.29312279027274163,0.3280594383187864,1.0,15203.0,37,-0.1189200254120492,0.3784060087750018,0,0,tested,-0.2450868702475834,0.007246819423484999,-1.9116035631152788,0.06391283250129308,0.08305243382536127,1.0,13232.0
COX7A1,72,-0.21316059235675075,1.0893761528750545,0,0,tested,-0.4691514380709645,0.042830253357463016,-1.6603333928990904,0.10125793869930998,0.12127864099063865,1.0,10722.0,37,-0.008525354367183545,1.0709501986542074,0,0,tested,-0.3655979282874634,0.3485472195530963,-0.04842214527564822,0.9616474589729699,0.9674784153222554,1.0,17708.0
COX7A2,72,-0.17214616658372828,0.3841510539418149,0,0,tested,-0.26241723862898786,-0.08187509453846871,-3.8024330428642386,0.0003002229854771281,0.00045912337693804016,1.0,11747.0,37,-0.21884457204145144,0.39940311478330753,0,0,tested,-0.3520122005704611,-0.08567694351244179,-3.3329223371107393,0.001998368043869142,0.003172132557048072,1.0,10610.0
COX7A2L,72,-0.012029602147376374,0.3420553101939929,0,0,tested,-0.09240865937797922,0.06834945508322647,-0.29841536148859255,0.766257775722735,0.7885691186538836,1.0,17477.0,37,-0.06197057099475145,0.3716062238703559,0,0,tested,-0.1858702546671827,0.06192911267767982,-1.0143863127533863,0.31716785715976115,0.36207556389503787,1.0,15116.0
COX7B,72,-0.717843676255342,0.41096783192150554,0,0,tested,-0.8144163821818222,-0.6212709703288617,-14.821368249833698,2.0067818723704912e-23,1.3081576038095609e-22,1.0,4045.0,37,-0.8018997304731454,0.4283429065167604,0,0,tested,-0.9447163659643523,-0.6590830949819386,-11.387525179869954,1.7283762584763068e-13,1.0358756948377485e-12,1.0,3613.0
COX7B2,72,-0.0023336027794659568,0.011281197266404462,0,0,tested,-0.0049845541714843376,0.00031734861255242443,-1.7552459842575638,0.08353074169861198,0.10120019454597685,1.0,18393.0,37,-0.0015261538365091676,0.009283231372188835,0,0,tested,-0.004621337276906707,0.0015690296038883725,-1.0000000000000007,0.32398502626512693,0.36614547241470363,1.0,18529.0
COX7C,72,-0.09856169417560337,0.3440290724905609,0,0,tested,-0.1794045628070743,-0.017718825544132427,-2.4309681206508835,0.01758580416900274,0.023001380263694256,1.0,13889.0,37,-0.15020353079570112,0.30862243461083394,0,0,tested,-0.2531033736030656,-0.047303687988336604,-2.9604212350754113,0.005407827180239778,0.008138848751928343,1.0,12386.0
COX8A,72,-0.4292800533363344,0.38399757819250113,0,0,tested,-0.5195150603486302,-0.33904504632403865,-9.485898473768216,2.9892745970575656e-14,9.106225002090613e-14,1.0,6752.0,37,-0.4997865278837888,0.4489402363097199,0,0,tested,-0.649470655042021,-0.35010240072555665,-6.771687006601989,6.555243599208316e-08,1.7448977297920811e-07,1.0,5983.0
COX8C,72,-0.15481997925970056,0.298693790850359,0,0,tested,-0.22500957899306076,-0.08463037952634037,-4.398119835810306,3.7596520818994916e-05,6.180494885218192e-05,1.0,12231.0,37,-0.13908362567919302,0.33773769315620494,0,0,tested,-0.25169097899658344,-0.02647627236180261,-2.5049400289121255,0.01691240713863602,0.023864094071413676,1.0,12673.0
CP,72,4.918236557763231,1.8763735378477153,0,0,tested,4.477310393222433,5.3591627223040295,22.241105097632506,1.0158367251803993e-33,2.3527570437643476e-32,1.0,40.0,37,4.7909294761436305,1.971534866651751,0,0,tested,4.1335870242783965,5.4482719280088645,14.781420707146625,7.301100416850126e-17,8.881049156573642e-16,1.0,47.0
CPA1,72,-0.27259335321469164,0.29819346446203354,0,0,tested,-0.3426653820108301,-0.20252132441855322,-7.7568142110249285,4.7207356673961505e-11,1.1585543200250103e-10,1.0,9362.0,37,-0.2311994864150814,0.34812822724056797,0,0,tested,-0.3472712162782461,-0.11512775655191673,-4.039694178599394,0.0002684589715131212,0.00047337572911071945,1.0,10335.0
CPA2,72,0.0188101148822892,0.1539888506478658,0,0,tested,-0.017375490983849256,0.05499572074842765,1.0364978814145618,0.30348723253959586,0.33882161382928694,1.0,17030.0,37,0.04848205005653769,0.2036287350716778,0,0,tested,-0.0194111504373274,0.11637525055040278,1.4482474557048295,0.15620207060116087,0.18991850391598364,1.0,15646.0
CPA3,72,1.4486143599118633,1.254081365724564,0,0,tested,1.1539196866725014,1.743309033151225,9.801517495248671,7.896645251176972e-15,2.5063379978489423e-14,1.0,1315.0,37,1.7927155988190815,1.2259569252138665,0,0,tested,1.3839612091643563,2.2014699884738067,8.894817629971413,1.2883322927896263e-10,4.870838560486865e-10,1.0,899.0
CPA4,72,0.3016114470707385,0.9670115082384774,0,0,tested,0.07437488313822752,0.5288480110032495,2.6465641538728555,0.010008042248624078,0.013446119081296322,1.0,8774.0,37,0.10659713775025972,0.37825971953863907,0,0,tested,-0.019520931825481314,0.23271520732600076,1.7141795487375002,0.09509470069437825,0.12014670119792698,1.0,13631.0
