gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q,finite_fraction,abs_effect_rank
CTTN,37,-0.028276579477221946,0.29661377714236065,0,0,tested,-0.12717253654182908,0.07061937758738521,-0.579877710961799,0.5656089197256418,0.6079725360351488,1.0,16496.0
CTTNBP2,37,0.09429467776272538,0.808484011971976,0,0,tested,-0.17526731259966716,0.3638566681251179,0.7094415278573648,0.48262037945803743,0.5268824008685662,1.0,14032.0
CTTNBP2NL,37,0.42435275321311133,0.3544830450470163,0,0,tested,0.30616222160380163,0.542543284822421,7.281693900285817,1.406806214501355e-08,4.0569811781206173e-08,1.0,6932.0
CTU1,37,0.16361502979160672,0.3271737579947096,0,0,tested,0.05452986781755069,0.27270019176566274,3.0419046402435037,0.0043689020033134615,0.006645045142543754,1.0,12027.0
CTU2,37,0.038691092800976275,0.2650494083622184,0,0,tested,-0.049680779746295194,0.12706296534824774,0.8879428594099724,0.3804658789818085,0.42410508759753746,1.0,16053.0
CTXN1,37,-0.3884220651984341,0.3044372779461316,0,0,tested,-0.4899265073005158,-0.2869176230963524,-7.760807743617222,3.3866665821414113e-09,1.0630401327780418e-08,1.0,7418.0
CTXN2,37,0.05225410225753062,0.30651288018479583,0,0,tested,-0.049942380085755425,0.15445058460081668,1.036985118128962,0.3066582891605387,0.35111631594864345,1.0,15473.0
CTXN3,37,-4.306404709544502,1.4995064449102933,0,0,tested,-4.8063650499665025,-3.8064443691225014,-17.468972738616117,3.66213157958327e-19,8.26601656656534e-18,1.0,72.0
CUBN,37,-1.9292861922711737,1.665809038215018,0,0,tested,-2.484694577910923,-1.3738778066314243,-7.044858979240363,2.867096073159291e-08,7.979859067658621e-08,1.0,752.0
CUEDC1,37,-0.2699894765364848,0.38939809870714986,0,0,tested,-0.3998212666232245,-0.14015768644974513,-4.217488161610291,0.00015904710322644876,0.00028785532078540605,1.0,9481.0
CUEDC2,37,-0.02591869861318925,0.2804364058294154,0,0,tested,-0.11942085153897053,0.06758345431259202,-0.5621855275605699,0.5774736044751907,0.6190022230901185,1.0,16617.0
CUL1,37,0.3368525376292341,0.20318521886038618,0,0,tested,0.26910721280254785,0.4045978624559204,10.084365416043836,4.961039911705924e-12,2.3331195905001878e-11,1.0,8239.0
CUL2,37,0.11028035281435375,0.1829579040838098,0,0,tested,0.04927915050601055,0.17128155512269694,3.6664674384329023,0.0007879103820186341,0.00131445800633996,1.0,13501.0
CUL3,37,-0.23814518337985244,0.27383177683031024,0,0,tested,-0.3294452433610107,-0.14684512339869416,-5.290038340333416,6.176915831102128e-06,1.321678313860823e-05,1.0,10187.0
CUL4A,37,-0.18114730366883816,0.27836624402607396,0,0,tested,-0.27395923028486246,-0.08833537705281386,-3.958367994928838,0.0003403745436713379,0.0005928346679137528,1.0,11566.0
CUL4B,37,0.35428670458971406,0.2398754850576102,0,0,tested,0.27430823595734355,0.4342651732220846,8.984002225752985,1.0028683714028032e-10,3.8681189325212114e-10,1.0,7935.0
CUL5,37,-0.16895778266871236,0.21410085801256074,0,0,tested,-0.24034256278748403,-0.0975730025499407,-4.800214623891041,2.7621554227285134e-05,5.4650805251997725e-05,1.0,11891.0
CUL7,37,-0.06992773049719049,0.3134457612305941,0,0,tested,-0.17443575046642512,0.03458028947204414,-1.3570251428098925,0.18322130961211072,0.2191914906818934,1.0,14828.0
CUL9,37,-0.4633179402914192,0.2694889393145093,0,0,tested,-0.5531700261540486,-0.37346585442878977,-10.457768745493956,1.8537338407930777e-12,9.333080677370981e-12,1.0,6422.0
CUTA,37,-0.08145527244154165,0.33532407236318806,0,0,tested,-0.19325788452062514,0.03034733963754184,-1.477594720864531,0.1482122956535119,0.18077350865915515,1.0,14429.0
CUTC,37,0.33360350380173376,0.26541770632264794,0,0,tested,0.24510883460073796,0.42209817300272956,7.645423965930161,4.762032658956386e-09,1.4680942654737273e-08,1.0,8282.0
CUX1,37,-0.7340344672029387,0.5106197807572816,0,0,tested,-0.9042835783555689,-0.5637853560503086,-8.74419190425337,1.9712405268693335e-10,7.276739766926901e-10,1.0,4004.0
CUX2,37,0.003895489517608059,0.07244694837871846,0,0,tested,-0.020259525685495026,0.028050504720711144,0.32707157727345176,0.7455080028944581,0.7752643836796237,1.0,18154.0
CUZD1,37,0.1552677850963396,0.2819827243256004,0,0,tested,0.06125006391516498,0.24928550627751422,3.349343714602399,0.0019104037105444466,0.0030406669627186305,1.0,12243.0
CWC15,37,0.28250703751434153,0.22199712417765782,0,0,tested,0.20848951117872994,0.3565245638499531,7.740745420479349,3.5930686246865216e-09,1.1233536038999264e-08,1.0,9259.0
CWC22,37,0.12046608165370676,0.2832566364144451,0,0,tested,0.02602361703527095,0.21490854627214256,2.5869352151130913,0.013870962517324155,0.019816409064591117,1.0,13200.0
CWC25,37,0.09099034211480429,0.1914967888039989,0,0,tested,0.027142133895936074,0.1548385503336725,2.890245038006558,0.006484645101778743,0.009683197450078545,1.0,14133.0
CWC27,37,0.1957581178712032,0.25873197702985434,0,0,tested,0.10949258179900458,0.28202365394340184,4.602253490496305,5.031227837493128e-05,9.63507892540068e-05,1.0,11211.0
CWF19L1,37,0.3517739313681146,0.21963994461769984,0,0,tested,0.27854232782678806,0.4250055349094411,9.742113587699526,1.2427222366281903e-11,5.48951216857128e-11,1.0,7980.0
CWF19L2,37,-0.08744032065810431,0.20046377835578802,0,0,tested,-0.1542782720448595,-0.020602369271349133,-2.653240952050634,0.011788603356070609,0.01700720253833236,1.0,14242.0
CWH43,37,-2.5324724329140955,0.5750049428063015,0,0,tested,-2.7241886258824892,-2.340756239945702,-26.79008001002911,2.2626333398472094e-25,2.5938005832248465e-23,1.0,370.0
CX3CL1,37,0.5862053574356467,0.6600415573608366,0,0,tested,0.3661365455736657,0.8062741692976277,5.40230829938527,4.374321745605504e-06,9.502732952581613e-06,1.0,5124.0
CX3CR1,37,1.3230706340243863,0.7998415460050693,0,0,tested,1.056390185279615,1.5897510827691577,10.061898532000535,5.2668154819238775e-12,2.4646663740868416e-11,1.0,1638.0
CXADR,37,-0.4186303825614874,1.02253183300994,0,0,tested,-0.7595594696349114,-0.07770129548806337,-2.4903177807127213,0.01751498143723058,0.024651824829616524,1.0,7000.0
CXCL1,37,0.08056728468232573,1.56928834838999,0,0,tested,-0.44265950073390864,0.6037940700985601,0.3122891092234956,0.7566225626577661,0.7849668589661938,1.0,14453.0
CXCL10,37,2.946326830757258,1.2559886655759849,0,0,tested,2.5275593603412774,3.365094301173239,14.269082945843127,2.1706533512422178e-16,2.367814771554011e-15,1.0,231.0
CXCL11,37,1.7628546460642276,1.0029114491625737,0,0,tested,1.4284673206623424,2.097241971466113,10.691897272082485,1.0092694627393408e-12,5.323572751733027e-12,1.0,934.0
CXCL12,37,-1.1370150238780987,0.9504246030667571,0,0,tested,-1.4539023635141266,-0.8201276842420709,-7.276950071910171,1.4269422530275448e-08,4.1119154046337614e-08,1.0,2114.0
CXCL13,37,0.5189374119966406,0.5278490628521049,0,0,tested,0.34294377218887023,0.694931051804411,5.980067537123804,7.388911783073584e-07,1.7459246268186987e-06,1.0,5780.0
CXCL14,37,-0.9681385810397153,1.6832950557078932,0,0,tested,-1.529377095178103,-0.40690006690132774,-3.4984698998048938,0.0012643618857028336,0.0020561778925345282,1.0,2789.0
CXCL16,37,1.1777700165334286,0.68168590204622,0,0,tested,0.9504846208589233,1.405055412207934,10.509378739348653,1.6202345220075118e-12,8.249457869117654e-12,1.0,2003.0
CXCL17,37,0.0312896685237319,0.25348092163099556,0,0,tested,-0.05322507851138107,0.11580441555884487,0.7508558121730247,0.45761963651043647,0.5024598261214899,1.0,16367.0
CXCL2,37,0.7045192436980076,1.406867842262848,0,0,tested,0.23544615119217438,1.1735923362038407,3.0460737879596977,0.004321170109146586,0.006578793674702807,1.0,4219.0
CXCL3,37,0.2282205004659237,0.6774634114105654,0,0,tested,0.0023429532623577276,0.4540980476694897,2.0491307508247494,0.047791229957099765,0.06324129807181629,1.0,10400.0
CXCL5,37,0.49239422937031546,1.0019934134634514,0,0,tested,0.15831299230983792,0.826475466430793,2.98915853967145,0.005017385604516746,0.007577758600242275,1.0,6069.0
CXCL6,37,0.046303075703435705,1.3979684970930581,0,0,tested,-0.4198028273943604,0.5124089788012318,0.2014713596995112,0.8414641204464568,0.8616443177915077,1.0,15736.0
CXCL8,37,0.6860213448280295,1.2163309995270766,0,0,tested,0.28047639858688833,1.0915662910691706,3.4307313822694683,0.001526406216239083,0.002456771067066223,1.0,4345.0
CXCL9,37,2.49989729031288,1.287299869884587,0,0,tested,2.0706901446168855,2.929104436008875,11.812540281288584,6.061204405233772e-14,3.9676162688010787e-13,1.0,392.0
CXCR1,37,0.32764254089374106,0.5020481678628189,0,0,tested,0.16025134776822383,0.4950337340192583,3.969682390365212,0.0003293465111944427,0.0005743674404612652,1.0,8382.0
CXCR2,37,0.4712386926851536,0.5472557187725325,0,0,tested,0.28877455164455257,0.6537028337257547,5.237831171725784,7.250886221493858e-06,1.537044860243823e-05,1.0,6329.0
CXCR3,37,0.6430312110037321,0.4624131883646877,0,0,tested,0.4888549779804304,0.7972074440270337,8.458682093255982,4.4483754258783e-10,1.5593221123144557e-09,1.0,4670.0
CXCR4,37,3.013736272108863,0.9920347666857042,0,0,tested,2.682975413196839,3.3444971310208875,18.47903187247097,5.899377983096018e-20,1.6856002197924648e-18,1.0,211.0
CXCR5,37,0.00928216846654652,0.032184221787292855,0,0,tested,-0.0014485853328842831,0.020012922265977326,1.754313866011114,0.08788646499611338,0.11164355173952215,1.0,17652.0
CXCR6,37,0.5741523041644437,0.5436478926200086,0,0,tested,0.39289107225272424,0.7554135360761632,6.42407000903608,1.8917663148369667e-07,4.779318798603075e-07,1.0,5234.0
CXXC1,37,0.25877181191267573,0.2793388017658572,0,0,tested,0.16563561840182578,0.3519080054235257,5.634904536889847,2.138094589142211e-06,4.8013842043956925e-06,1.0,9711.0
CXXC4,37,0.24287223456161985,0.4451086442296226,0,0,tested,0.09446562380701895,0.39127884531622076,3.3190416479062907,0.0020757296550955044,0.0032877597074302016,1.0,10085.0
CXXC5,37,-0.0055608190774821846,0.36675059042544284,0,0,tested,-0.1278415539562466,0.11671991580128223,-0.09222927734905037,0.9270272136572243,0.9379363330476811,1.0,17952.0
CXorf21,37,1.2516654558671463,0.6577396489455908,0,0,tested,1.0323641384823066,1.470966773251986,11.575375982917405,1.084633333755611e-13,6.753074229093937e-13,1.0,1832.0
CXorf23,37,0.07011663915553024,0.31083620390069777,0,0,tested,-0.03352131108147077,0.17375458939253124,1.372114509357328,0.1785178328193672,0.21416025926164334,1.0,14821.0
CXorf36,37,2.095645203854588,0.8199098758470124,0,0,tested,1.8222736408078177,2.369016766901358,15.547211343975068,1.5061536127528758e-17,2.1582496655470186e-16,1.0,636.0
CXorf38,37,0.6643612604807526,0.21955950344049224,0,0,tested,0.5911564773632243,0.7375660435982809,18.405724728418786,6.716765113023152e-20,1.884979408202269e-18,1.0,4488.0
CXorf40A,37,-0.06125745944275648,0.238742959888607,0,0,tested,-0.1408583253839527,0.018343406498439747,-1.560735358117018,0.1273351758570335,0.15706194009362823,1.0,15139.0
CXorf40B,37,-0.09725789656565972,0.20851745720098058,0,0,tested,-0.16678107816983676,-0.027734714961482693,-2.837156643604192,0.007429428624740452,0.01100279066997852,1.0,13924.0
CXorf49,37,0.0,0.0,0,0,zero_variance,,,,,,1.0,
CXorf49B,37,0.0,0.0,0,0,zero_variance,,,,,,1.0,
CXorf51A,37,0.0,0.0,0,0,zero_variance,,,,,,1.0,
CXorf51B,37,0.0,0.0,0,0,zero_variance,,,,,,1.0,
CXorf56,37,0.23338866188403357,0.16887983485861785,0,0,tested,0.17708132155020995,0.2896960022178572,8.406260041011615,5.170919567714976e-10,1.7976096971756804e-09,1.0,10280.0
CXorf57,37,0.7449405195128517,0.7637881733233627,0,0,tested,0.49028086370330887,0.9996001753223944,5.93266096236772,8.549092288569685e-07,2.005283738074102e-06,1.0,3932.0
CXorf58,37,-0.15045423392740467,0.15981525691659607,0,0,tested,-0.20373929350407818,-0.09716917435073116,-5.726470640634457,1.612791403283414e-06,3.6692265327286233e-06,1.0,12372.0
CXorf65,37,0.4997105119908767,0.3751734680021062,0,0,tested,0.3746214499089482,0.6247995740728052,8.101906551444037,1.246996276174203e-09,4.138784798005799e-09,1.0,5984.0
CXorf66,37,-0.01108756783948795,0.025727083362113615,0,0,tested,-0.019665404499974594,-0.0025097311790013045,-2.6214802998421227,0.01274715243400835,0.018302139691002577,1.0,17511.0
CXorf67,37,-0.03550508201478154,0.1651785947516063,0,0,tested,-0.09057836745663317,0.0195682034270701,-1.3074877095270734,0.1993362042476998,0.23671799995889262,1.0,16175.0
CYB561,37,-0.31293053118037756,0.39172737298967375,0,0,tested,-0.4435389399786803,-0.18232212238207476,-4.859201171270961,2.3084310589973582e-05,4.6063902817739245e-05,1.0,8662.0
CYB561A3,37,-0.024174495721089706,0.4366734375441545,0,0,tested,-0.16976866854298878,0.12141967710080936,-0.33674527488572115,0.7382641952400543,0.7689574478505301,1.0,16716.0
CYB561D1,37,0.04424595481151514,0.26403908616329813,0,0,tested,-0.043789059543367356,0.13228096916639764,1.0193098300541046,0.3148574468485866,0.3596550882988716,1.0,15816.0
CYB561D2,37,-0.4956499256949529,0.4078267598912347,0,0,tested,-0.631626137334791,-0.35967371405511483,-7.392650734754189,1.00955673998076e-08,2.9762727145785652e-08,1.0,6031.0
CYB5A,37,0.041717128663311544,0.8370532931925764,0,0,tested,-0.23737033430584778,0.3208045916324709,0.3031532032291296,0.7635181163967266,0.791252748829941,1.0,15920.0
CYB5B,37,0.1325398316693278,0.22351990761776427,0,0,tested,0.05801458405669953,0.2070650792819561,3.606874798950333,0.000932678748348647,0.0015441241597387008,1.0,12845.0
CYB5D1,37,-0.12928054665050864,0.436337035023348,0,0,tested,-0.2747625572877155,0.016201463986698167,-1.8022372660164094,0.07988630547269857,0.1021946076028739,1.0,12929.0
CYB5D2,37,-0.7312615504092376,0.3774668532405497,0,0,tested,-0.8571152651996775,-0.6054078356187976,-11.784055528294141,6.497572477738373e-14,4.216177818745157e-13,1.0,4029.0
CYB5R1,37,-0.3270464892655062,0.35066943352644697,0,0,tested,-0.4439654994882072,-0.21012747904280527,-5.672995534752722,1.901470877743085e-06,4.2873193053415724e-06,1.0,8399.0
CYB5R2,37,-0.4823434481300275,0.7335851324477691,0,0,tested,-0.7269329087435472,-0.23775398751650784,-3.999509427392971,0.00030191681738919827,0.0005291657339618871,1.0,6191.0
CYB5R3,37,0.6818594696067153,0.5355265931329601,0,0,tested,0.5033060137569096,0.8604129254565209,7.7448800598086915,3.549514141711392e-09,1.1102870843471305e-08,1.0,4379.0
CYB5R4,37,0.4863166199503967,0.29307152025846367,0,0,tested,0.3886017101320661,0.5840315297687273,10.093606199219638,4.84057749519361e-12,2.281004567054986e-11,1.0,6140.0
CYB5RL,37,0.22198906738872734,0.2145242855515207,0,0,tested,0.15046310949960262,0.29351502527785206,6.294423858709012,2.813768866009413e-07,6.979991882041712e-07,1.0,10547.0
CYBA,37,0.6458726424958967,0.6397770143419133,0,0,tested,0.4325603656662431,0.8591849193255503,6.140717501643699,4.509431121673063e-07,1.089904033560516e-06,1.0,4641.0
CYBB,37,2.332507206649966,0.7829019977485122,0,0,tested,2.071474684489098,2.593539728810834,18.12243100549419,1.1134394944294178e-19,2.8969337052451772e-18,1.0,485.0
CYBRD1,37,-0.21793928076662836,0.8334010865762824,0,0,tested,-0.49580903742357296,0.059930475890316276,-1.5906781407898365,0.12042653681847851,0.14929007366112998,1.0,10636.0
CYC1,37,-0.47877617326237865,0.6037183360267605,0,0,tested,-0.6800658881705397,-0.27748645835421765,-4.823908093112605,2.570168714214922e-05,5.104981752533367e-05,1.0,6232.0
CYCS,37,-0.8127846872129113,0.40092470543045056,0,0,tested,-0.9464596393219634,-0.6791097351038592,-12.331433243233995,1.7385150891416377e-14,1.2716168952480309e-13,1.0,3551.0
CYFIP1,37,0.5512409223292951,0.31230037561256946,0,0,tested,0.44711479293842094,0.6553670517201693,10.736674974965073,8.992093000856111e-13,4.771257508346966e-12,1.0,5436.0
CYFIP2,37,-1.6871764684328496,0.7336561473594935,0,0,tested,-1.9317896065967801,-1.4425633302689191,-13.988424742463812,3.989799417325525e-16,4.088139543808901e-15,1.0,1029.0
CYGB,37,0.9754831329321436,0.6138937440236338,0,0,tested,0.7708007680868536,1.1801654977774336,9.665568850802828,1.529233443925013e-11,6.643419979752325e-11,1.0,2754.0
CYHR1,37,-0.210943002590903,0.25494651849107275,0,0,tested,-0.2959464039479582,-0.12593960123384784,-5.032883758455697,1.358706760091286e-05,2.7868074568560695e-05,1.0,10805.0
CYLC1,37,-0.0013049889469111489,0.015132094506576751,0,0,tested,-0.006350280446981091,0.0037403025531587927,-0.5245762815765167,0.6030932786322757,0.6434135187331965,1.0,18572.0
CYLC2,37,-0.003443248354773208,0.015507529924964401,0,0,tested,-0.008613716255531974,0.0017272195459855579,-1.3505994943274977,0.18525305729591288,0.2214256921802333,1.0,18217.0
CYLD,37,0.5304582008230655,0.32157436952150886,0,0,tested,0.4232399679153823,0.6376764337307487,10.033919284851875,5.674618930397391e-12,2.6417774321552216e-11,1.0,5663.0
CYP11A1,37,-0.23244229772521974,0.2915175566212646,0,0,tested,-0.3296390902712341,-0.13524550517920536,-4.850106852728246,2.373236073666123e-05,4.731214200399949e-05,1.0,10304.0
CYP11B1,37,0.017500675316644173,0.033111231913527335,0,0,tested,0.006460840952831696,0.028540509680456648,3.214995212168708,0.0027536683436658136,0.004295722616118669,1.0,17084.0
CYP11B2,37,0.0014473912497768432,0.006902476182419308,0,0,tested,-0.0008540088900028558,0.003748791389556542,1.2755041854759803,0.21030038203512327,0.24858340996090217,1.0,18545.0
