gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q
LAMC2,37,-0.04646238257691104,0.7826005094499663,43,43,tested,-0.3073943835343618,0.21446961838053974,-0.3611288727704105,0.7201138477804407,0.7428519836480146
LAMC3,80,-1.0205979171982622,0.791908793715671,0,0,tested,-1.1968285864797146,-0.84436724791681,-11.527217975909466,1.3363367208098804e-18,4.8314275032266175e-18
LAMP1,80,-0.5487451033325303,0.3940308782576202,0,0,tested,-0.6364323798774488,-0.46105782678761187,-12.456194893126547,2.5071705480678848e-20,1.0113015194481975e-19
LAMP2,37,-0.42712788184134903,0.3855607572096572,43,43,tested,-0.555680238573258,-0.2985755251094401,-6.7385423094223755,7.24986167934439e-08,1.360667282223483e-07
LAMP2.1,41,0.21348577148544562,0.4425220719056804,39,39,tested,0.07380857078904213,0.3531629721818491,3.0890570313447916,0.003643450080396403,0.0048654115903944105
LAMTOR1,80,-0.05668819998123835,0.24120751705365862,0,0,tested,-0.1103663034489791,-0.0030100965134975885,-2.102068297514173,0.03873306172093515,0.04703432191106647
LAMTOR2,80,-0.08299392160199368,0.24124235063072663,0,0,tested,-0.13667977690258296,-0.029308066301404388,-3.0770724947116164,0.002872552216731198,0.0038670009419706766
LAMTOR3,80,-0.06387886707705252,0.2173215864420675,0,0,tested,-0.11224141707260593,-0.015516317081499108,-2.6290529431238006,0.010286515644924442,0.013237022341713778
LAMTOR4,80,-0.17415085215860363,0.2705077306831363,0,0,tested,-0.23434939876195418,-0.11395230555525307,-5.758255304315856,1.557608344181708e-07,2.8468176174007795e-07
LAMTOR5,80,-0.35711073208290595,0.2621584311714228,0,0,tested,-0.4154512330973489,-0.298770231068463,-12.183836603903782,7.964977653822593e-20,3.121377055955928e-19
LANCL1,80,-0.006072675797992189,0.23060953369100687,0,0,tested,-0.057392313599162276,0.04524696200317789,-0.2355308676496033,0.8144062264745395,0.8294606980870286
LANCL2,80,-0.18774694219865895,0.21784765514855836,0,0,tested,-0.23622656305005918,-0.13926732134725872,-7.708413019871855,3.217239328849071e-11,7.442878002487195e-11
LAP3,80,-0.033782136052210074,0.43788725023121855,0,0,tested,-0.1312291700925587,0.06366489798813854,-0.6900329032005478,0.49219567299162953,0.5243468326508863
LAPTM4A,54,-0.7568586576148556,0.8461246628459298,26,26,tested,-0.9878062334032456,-0.5259110818264656,-6.573206998819556,2.19125364314618e-08,4.2511321630355946e-08
LAPTM5,16,0.9098340066845253,0.5002538429687122,64,64,insufficient_pairs,,,,,
LARP1,80,0.16839755221532152,0.1849980373662111,0,0,tested,0.12722825570097052,0.20956684872967252,8.141672838455827,4.616450191067278e-12,1.1314132435092272e-11
LARP1B,80,0.007101510917882669,0.35543640236488844,0,0,tested,-0.07199698574339553,0.08620000757916085,0.1787038249283295,0.8586277650675787,0.8699794045063449
LARP4,80,-0.45696976645817794,0.3192575046914951,0,0,tested,-0.5280170438358167,-0.3859224890805392,-12.8023986461974,5.839982132587823e-21,2.4547190877306264e-20
LARP4B,8,-0.24295668139138796,0.23241646766870688,72,72,insufficient_pairs,,,,,
LARP4B.1,72,-0.007036931945942751,0.310799740766973,8,8,tested,-0.08007129044251718,0.06599742655063168,-0.19211839567607997,0.8481978915009906,0.8608663853499549
LARP6,38,-0.15208895818543394,0.3484442667234516,42,42,tested,-0.26661973867498623,-0.03755817769588163,-2.6906435062091156,0.010639558965982695,0.01365512774367434
LARP7,80,0.10056183192641621,0.15030546937404649,0,0,tested,0.06711298822793152,0.1340106756249009,5.984162600757702,6.034608957939791e-08,1.1405668293766047e-07
LARS,80,0.032437719687722535,0.18241553454618809,0,0,tested,-0.008156868976424585,0.07303230835186966,1.5904993275332109,0.1157163646111871,0.1340489719833879
LARS2,80,-1.2016769556363627,0.39311121857585674,0,0,tested,-1.2891595719445033,-1.114194339328222,-27.341182167553967,4.981315612826471e-42,4.415178264481758e-40
LAS1L,80,0.12525033999055452,0.19608710212163802,0,0,tested,0.08161329299904957,0.16888738698205946,5.713140158501736,1.8794569402824475e-07,3.412416208104558e-07
LASP1,80,0.1443736301627031,0.3136745103875926,0,0,tested,0.07456878730603339,0.21417847301937282,4.116741915730589,9.374543647204391e-05,0.0001410193674674651
LAT,4,0.4355407937307246,0.5113977287435673,76,76,insufficient_pairs,,,,,
LAT2,20,0.5057497796616947,0.3107456303463751,60,60,tested,0.3603163479275522,0.6511832113958371,7.2785634067873035,6.622830274049058e-07,1.1577175267258113e-06
LATS1,4,0.012030946060625254,0.0513105756657938,76,76,insufficient_pairs,,,,,
LATS2,4,-0.08830544555332517,0.23429263592442762,76,76,insufficient_pairs,,,,,
LAX1,6,0.23409507193106696,0.4944191775045695,74,74,insufficient_pairs,,,,,
LBH,80,0.13788532860038877,0.39660279379806235,0,0,tested,0.04962570028892302,0.22614495691185452,3.10961972705974,0.002605207851869059,0.0035186012500465504
LBP,80,-0.2767646689423514,0.5751427482192442,0,0,tested,-0.40475641780963695,-0.14877292007506587,-4.304076617093409,4.765650871121175e-05,7.322321273641564e-05
LBR,80,0.44254258396877655,0.3762551341192522,0,0,tested,0.3588111055048239,0.5262740624327291,10.520045691963459,1.09695141893263e-16,3.525432996666263e-16
LCAT,80,0.4073208086679327,0.7025576655689212,0,0,tested,0.25097425892058955,0.5636673584152758,5.1856071691660075,1.6189748347179865e-06,2.75910558272537e-06
LCK,61,0.6306388131175164,0.49512129001631805,19,19,tested,0.5038323627286481,0.7574452635063846,9.947959591079,2.6035288155618094e-14,7.308666818237819e-14
LCLAT1,80,-0.2208443429125083,0.3775380776888117,0,0,tested,-0.30486132648223574,-0.13682735934278087,-5.232033454444607,1.3440731672296575e-06,2.3009972780604465e-06
LCMT1,80,-0.0007156778393899128,0.21559968943986638,0,0,tested,-0.048695038427855386,0.04726368274907557,-0.02969028949946364,0.9763889353067808,0.9788858480950149
LCMT2,7,0.5898337194962991,0.6480120374706119,73,73,insufficient_pairs,,,,,
LCN2,80,-0.6267536693454673,0.7805248651355903,0,0,tested,-0.8004509694199599,-0.4530563692709747,-7.182160991426882,3.3440083268467065e-10,7.264594389503086e-10
LCOR,12,0.04814424794423263,0.3734587058432187,68,68,insufficient_pairs,,,,,
LCOR.1,16,0.42013900770180546,0.7377695290692976,64,64,insufficient_pairs,,,,,
LCORL,8,0.145667900786413,0.4741262867920421,72,72,insufficient_pairs,,,,,
LCP1,80,1.263804903253098,0.6491801388701776,0,0,tested,1.119336940193208,1.408272866312988,17.412446898882123,9.051826092155576e-29,7.39304994850495e-28
LCP2,80,1.460076346353149,0.4459592196588181,0,0,tested,1.3608329835108803,1.5593197091954176,29.283663786863137,3.560447912253728e-44,5.760578661841627e-42
LDAH,80,-0.11810839244119561,0.4449615634282338,0,0,tested,-0.21712973776500272,-0.019087047117388498,-2.37412321349263,0.02001809351237908,0.025008509274626792
LDB1,80,-0.00841396722774663,0.31642801141297355,0,0,tested,-0.07883157172113618,0.06200363726564292,-0.237832328404609,0.8126269008794839,0.8277311882346936
LDB2,17,-0.18270743475850493,0.41219232708620746,63,63,insufficient_pairs,,,,,
LDB3,3,-0.5751676981807661,0.24394137514280032,77,77,insufficient_pairs,,,,,
LDB3.1,17,-0.8100997678851003,0.8623094556902752,63,63,insufficient_pairs,,,,,
LDB3.2,73,-0.879247541066834,0.793355533565724,7,7,tested,-1.0643510825346854,-0.6941439995989827,-9.469013533153754,2.8134123095773966e-14,7.873478443390051e-14
LDHA,80,1.5816254718636475,0.3991028206395533,0,0,tested,1.4928094898319126,1.6704414538953825,35.4457236294641,2.879300806245067e-50,5.869742623611193e-47
LDHAL6A,28,0.42364949994033924,0.47914849937794607,52,52,tested,0.2378551078449963,0.6094438920356822,4.678596390698001,7.224894923742628e-05,0.00010965359433845833
