gene,n,finite_fraction,mean_difference,sd_difference,ci_low,ci_high,p_value,q_value,status,absolute_effect_rank
DIP2C,72,1.0,-0.11204232398860585,0.34579788389695965,-0.1933008429229019,-0.030783805054309804,0.007568210975723476,0.009533057741394568,tested,6127.0
DIRAS2,14,0.19444444444444445,0.14207002215831396,0.6525012070058153,,,,,insufficient_pairs,
DIRC2,20,0.2777777777777778,0.08576857031577916,0.5614500035215021,,,,,insufficient_pairs,
DIS3,72,1.0,0.3478926775502128,0.17346911933218828,0.30712943296664985,0.38865592213377576,9.263476314182905e-27,6.813519473463846e-26,tested,3537.0
DIS3L,17,0.2361111111111111,0.19583871976941125,0.4260780888753711,,,,,insufficient_pairs,
DIS3L2,72,1.0,-0.08855127907759053,0.225734359447159,-0.14159625296390826,-0.03550630519127279,0.0013859690460893072,0.001839887044206903,tested,6525.0
DIXDC1,24,0.3333333333333333,-0.019316984803375046,0.2013652721208253,,,,,insufficient_pairs,
DKC1,72,1.0,0.07022174375975705,0.23232235467674026,0.015628666891810028,0.12481482062770408,0.01243993113548201,0.015404551870413915,tested,6846.0
DKK3,26,0.3611111111111111,0.1295954683924928,0.48728326848540754,,,,,insufficient_pairs,
DLAT,72,1.0,-0.6989611974729236,0.38997388054476406,-0.7906005666877166,-0.6073218282581306,4.959541937496792e-24,2.7209911964985807e-23,tested,1798.0
DLC1,45,0.625,0.1025213280473416,0.41879937886151847,,,,,insufficient_pairs,
DLD,72,1.0,-1.1691029600030372,0.42318803810448946,-1.2685472735990337,-1.0696586464070406,3.781198121311269e-35,1.4230733490206057e-33,tested,682.0
DLG1,68,0.9444444444444444,-1.1258861642626168,0.4943213508597638,-1.2455374217708877,-1.006234906754346,2.1224215838316653e-28,1.964825682319567e-27,tested,743.0
DLG1.1,72,1.0,-0.7918347075360973,0.3439965420126143,-0.8726699318800197,-0.7109994831921749,2.857517779478987e-30,3.656735502526013e-29,tested,1489.0
DLG3,72,1.0,-0.36767219261166456,0.32281782269807685,-0.4435306619071458,-0.2918137233161833,1.4075435742826168e-14,3.6451305296695165e-14,tested,3398.0
DLG5,72,1.0,0.2771562229797421,0.3417340823111243,0.19685265060089177,0.3574597953585924,1.9326588302529152e-09,3.655621000201263e-09,tested,4116.0
DLGAP4,7,0.09722222222222222,0.272545480575869,0.438618564464434,,,,,insufficient_pairs,
DLGAP5,19,0.2638888888888889,0.47837369644730476,0.5035872190468749,,,,,insufficient_pairs,
DLL4,3,0.041666666666666664,0.44734016620659994,0.3678204318853733,,,,,insufficient_pairs,
DLST,72,1.0,-1.0236388877364315,0.43229337853822647,-1.125222851435835,-0.922054924037028,5.192825251967215e-31,7.549280609989882e-30,tested,903.0
DMAC2,72,1.0,-1.0172845019487051,0.39752183536128305,-1.1106975535887962,-0.923871450308614,4.491660898742064e-33,9.965795283324678e-32,tested,919.0
DMAP1,72,1.0,0.14146759845429147,0.16096609359813827,0.10364242087650875,0.17929277603207416,1.6896864415889303e-10,3.404737203041592e-10,tested,5672.0
DMD,72,1.0,-0.31082334763135555,0.7704800668738373,-0.49187728699329003,-0.12976940826942107,0.0010314425846450434,0.0013831566061823473,tested,3834.0
DMD.1,27,0.375,-0.6052901088029891,0.36092436786171145,,,,,insufficient_pairs,
DMGDH,72,1.0,-1.243818704810449,0.6718252301581972,-1.4016898941020952,-1.0859475155188028,8.34653730516185e-25,4.946505625884734e-24,tested,582.0
DMPK,60,0.8333333333333334,-0.12895779909980495,0.5125741319658799,-0.26136973807647235,0.003454139876862411,0.0560797970163489,0.06534529588681627,tested,5851.0
DMRT2,31,0.4305555555555556,-0.49972777051657696,0.589180217033958,,,,,insufficient_pairs,
DMRTA1,19,0.2638888888888889,-0.7470912168804373,0.6657997203572841,,,,,insufficient_pairs,
DMTN,30,0.4166666666666667,-0.5728098784536338,0.5372751917965218,,,,,insufficient_pairs,
DMTN.1,72,1.0,-0.2687228438317069,0.6332984000076821,-0.4175406718882194,-0.11990501577519438,0.000584549467481467,0.0007963398868565182,tested,4198.0
DMWD,32,0.4444444444444444,-0.018349121433909835,0.2774870394157122,,,,,insufficient_pairs,
DMXL1,72,1.0,-0.4824888926256237,0.3626519615908962,-0.5677079256497658,-0.3972698596014817,1.6635380210049852e-17,5.169033650144348e-17,tested,2679.0
DMXL2,72,1.0,-0.1078938831711056,0.29454283380723406,-0.1771080558206357,-0.03867971052157547,0.0027070411921507327,0.003522783933039587,tested,6209.0
DNAAF2,53,0.7361111111111112,-0.03271354138753641,0.31738434107680824,,,,,insufficient_pairs,
DNAAF5,72,1.0,0.0491144184081298,0.2633863883750578,-0.012778348504197332,0.11100718532045693,0.11803158677502902,0.13387218699987097,tested,7192.0
DNAH17,4,0.05555555555555555,0.4423697339263251,0.6544167854628647,,,,,insufficient_pairs,
DNAH9,8,0.1111111111111111,-0.5473757828861504,0.9009253179367853,,,,,insufficient_pairs,
DNAJA1,72,1.0,-0.04505084944742481,0.164404836821232,-0.0836840920664245,-0.0064176068284251125,0.022925761729437253,0.02772433708241556,tested,7258.0
DNAJA2,72,1.0,-0.1202656945356044,0.18375045048961236,-0.16344493349458195,-0.07708645557662686,4.5653801886229044e-07,7.52857740359723e-07,tested,5990.0
DNAJA3,44,0.6111111111111112,-0.19922279582911068,0.3841858907796472,,,,,insufficient_pairs,
DNAJA3.1,72,1.0,-0.48914428020184325,0.5049083074601131,-0.6077919156340382,-0.3704966447696483,6.525652512717567e-12,1.4332589402079979e-11,tested,2639.0
DNAJA4,72,1.0,-0.065549303917345,0.45889524942455534,-0.17338440080687684,0.04228579297218686,0.2295110892563301,0.25280119158513165,tested,6918.0
DNAJB1,72,1.0,0.10821037265320986,0.15058066884351434,0.07282565024696827,0.14359509505945145,5.048434728646644e-08,8.804697554032065e-08,tested,6203.0
DNAJB11,72,1.0,0.13010076610636756,0.29208236773382784,0.06146477463816777,0.19873675757456735,0.00032409650153025635,0.0004491178980255824,tested,5832.0
DNAJB12,72,1.0,-0.38258246668022494,0.334657328238665,-0.46122308338013984,-0.30394184998031004,1.2086098422680258e-14,3.144103252463398e-14,tested,3287.0
DNAJB13,4,0.05555555555555555,0.35223497654864905,0.3894735679155354,,,,,insufficient_pairs,
DNAJB14,72,1.0,-0.017096494455086413,0.3185261403984976,-0.09194646785270305,0.05775347894253022,0.6501847142800777,0.6743745366080542,tested,7751.0
DNAJB2,72,1.0,0.2627279400697623,0.20315960346438236,0.21498777376581304,0.3104681063737116,6.049837995159968e-17,1.8160788376078412e-16,tested,4260.0
DNAJB4,72,1.0,0.30623207128410873,0.29088001225242427,0.23787861950224343,0.37458552306597404,3.1203177656973707e-13,7.422043498206328e-13,tested,3874.0
DNAJB5,40,0.5555555555555556,-0.10671478085407742,0.4159242613331855,,,,,insufficient_pairs,
DNAJB6,72,1.0,-0.09376939130738735,0.2745402346077791,-0.15828318358597115,-0.029255599028803536,0.00498935176918996,0.006373392410635359,tested,6448.0
DNAJB9,72,1.0,-0.04850843899644605,0.484165374596999,-0.16228172417578512,0.06526484618289304,0.3981057304666886,0.42563965925643304,tested,7201.0
DNAJC1,72,1.0,0.5721874466441101,0.45716440210281384,0.464759078934876,0.6796158143533443,2.5913129082954473e-16,7.421918265793575e-16,tested,2257.0
DNAJC10,72,1.0,0.17104911025384317,0.2761575347974759,0.10615527106286682,0.23594294944481953,1.480897529890575e-06,2.3655590451683243e-06,tested,5250.0
DNAJC11,72,1.0,-0.8699830305591401,0.4002456944934364,-0.9640361577149344,-0.7759299034033457,8.6393961138284e-29,8.509096203923987e-28,tested,1256.0
DNAJC12,72,1.0,-2.027795599677022,0.9615276570507778,-2.2537435217574004,-1.8018476775966437,5.074872966126888e-28,4.4330831745321e-27,tested,68.0
DNAJC13,72,1.0,-0.1803695676330196,0.2673332779242885,-0.24318980811908122,-0.11754932714695795,2.2974576212007521e-07,3.8581575648771597e-07,tested,5133.0
DNAJC14,69,0.9583333333333334,-0.07839404155520109,0.4782914055218698,-0.19329218256161496,0.03650409945121279,0.17785257552888523,0.1980128066504896,tested,6707.0
DNAJC15,4,0.05555555555555555,-0.42345667751917526,0.4308068324644241,,,,,insufficient_pairs,
DNAJC16,72,1.0,0.06730861944091918,0.4763782077389691,-0.044634771239220786,0.17925201012105912,0.2345507637240812,0.2580699250046107,tested,6890.0
DNAJC17,72,1.0,0.2096286868412559,0.2107992751904936,0.1600932856948835,0.2591640879876283,2.5745214736283377e-12,5.8163242492574e-12,tested,4785.0
DNAJC19,72,1.0,-0.10574442961870864,0.4138833223255624,-0.203002242202092,-0.008486617035325272,0.03351745774287361,0.03986849869459519,tested,6251.0
DNAJC2,72,1.0,0.09671992902207127,0.17714827240943543,0.05509212585121877,0.1383477321929238,1.591659764117633e-05,2.3880826639723203e-05,tested,6408.0
DNAJC21,72,1.0,-0.05907678796893608,0.18573019214812916,-0.10272124340995416,-0.015432332527918008,0.008685837385639482,0.010886357657009087,tested,7025.0
DNAJC24,54,0.75,0.3118166947055653,0.2314340746413288,,,,,insufficient_pairs,
DNAJC25,72,1.0,-0.26737092717200395,0.41674107017014805,-0.36530027757604067,-0.16944157676796723,7.06021644483667e-07,1.150373927710187e-06,tested,4213.0
DNAJC28,56,0.7777777777777778,-2.0546724610492366,0.7891612989329847,,,,,insufficient_pairs,
DNAJC3,72,1.0,0.26314979649649295,0.22771408476912844,0.20963960996703512,0.3166599830259508,7.758342818125376e-15,2.0446889089391943e-14,tested,4256.0
DNAJC30,64,0.8888888888888888,-0.31762135628529337,0.5029268923680839,-0.4432487561531817,-0.191993956417405,3.997848610874639e-06,6.218360894550857e-06,tested,3776.0
DNAJC4,7,0.09722222222222222,-0.10926343088024114,0.03405797805108616,,,,,insufficient_pairs,
DNAJC5,72,1.0,0.20035216374500567,0.3924888470893697,0.10812180636602581,0.29258252112398553,4.7804972195111245e-05,6.966188638672443e-05,tested,4897.0
DNAJC6,68,0.9444444444444444,-0.8219745297746303,0.5174560736028242,-0.9472255831717453,-0.6967234763775152,3.792416860392825e-20,1.415390426024273e-19,tested,1399.0
DNAJC7,72,1.0,-0.07711623932588071,0.18914660227763272,-0.12156351178841159,-0.032668966863349844,0.0009192360607318576,0.0012361875493628956,tested,6732.0
DNAJC8,72,1.0,0.05364455810941007,0.25225442418993493,-0.005632325465752819,0.11292144168457297,0.07539629885554523,0.0868356629461692,tested,7109.0
DNAJC9,72,1.0,0.5670841845270918,0.3213831646720531,0.4915628433396779,0.6426055257145056,1.1605617958937852e-23,6.117254387518682e-23,tested,2283.0
DNAL1,72,1.0,0.25847403079801057,0.27653333304562305,0.19349188334812178,0.32345617824789935,2.2437610137645205e-11,4.779489871689883e-11,tested,4297.0
DNAL4,60,0.8333333333333334,0.46687909271092004,0.3533634100488113,0.3755956443860543,0.5581625410357858,1.0721482194521303e-14,2.7981470380646328e-14,tested,2756.0
DNALI1,19,0.2638888888888889,0.21266428636803142,0.5670500901982922,,,,,insufficient_pairs,
DNASE1,8,0.1111111111111111,-0.30601262443766375,0.5929996425948043,,,,,insufficient_pairs,
DNASE1L1,42,0.5833333333333334,0.4727620869629071,0.36781142490052693,,,,,insufficient_pairs,
DNASE1L3,28,0.3888888888888889,-0.5845987371494745,0.6649865510993512,,,,,insufficient_pairs,
DNASE2,72,1.0,0.15859277723495196,0.46259786476766085,0.04988760839595205,0.26729794607395185,0.004837282594712686,0.0061869896804535454,tested,5411.0
DNLZ,68,0.9444444444444444,-0.30828430526071926,0.3326775885309339,-0.388809436824049,-0.22775917369738952,1.0655547649533839e-10,2.1787199992217705e-10,tested,3860.0
DNM1,27,0.375,0.18913481517342248,0.3552481897014701,,,,,insufficient_pairs,
DNM1L,72,1.0,-0.3985452095180358,0.233780560927211,-0.45348094805550676,-0.3436094709805648,7.377051565519914e-23,3.535925398626172e-22,tested,3181.0
DNM3,7,0.09722222222222222,-0.7635950064586153,0.30260409259516946,,,,,insufficient_pairs,
DNM3.1,4,0.05555555555555555,0.16230015867454928,0.458340325351231,,,,,insufficient_pairs,
DNMBP,3,0.041666666666666664,-0.4174198608476007,0.06881596507354523,,,,,insufficient_pairs,
DNMBP.1,72,1.0,-0.10543872048446008,0.26710532126163267,-0.1682053937809835,-0.04267204718793666,0.0012987740841215183,0.0017289795823991253,tested,6258.0
DNMT1,8,0.1111111111111111,0.1954649997293485,0.3604111368670354,,,,,insufficient_pairs,
DNMT1.1,24,0.3333333333333333,0.35342178779223343,0.31201496263421935,,,,,insufficient_pairs,
DNMT3A,72,1.0,-0.051952081661190364,0.5263894632592755,-0.17564754123147908,0.07174337790909836,0.4051464787538315,0.43242111580749515,tested,7139.0
DNPEP,61,0.8472222222222222,0.6872311414931331,0.37330816242177695,0.591622481691135,0.7828398012951313,4.234768799228986e-21,1.6934869865437067e-20,tested,1845.0
DNPH1,72,1.0,-0.45347681144552404,0.39958298166154443,-0.5473742087206395,-0.35957941417040856,1.6283120043397802e-14,4.195273475032818e-14,tested,2826.0
DNTT,4,0.05555555555555555,0.2407874775227486,0.5532904372598882,,,,,insufficient_pairs,
DNTTIP1,72,1.0,0.23161618531506922,0.3068163222654666,0.1595178842751805,0.30371448635495796,1.416713232383282e-08,2.5514777221858124e-08,tested,4564.0
DNTTIP2,72,1.0,0.2163269493523163,0.18283546621878122,0.17336272115586288,0.25929117754876974,2.9066808607588964e-15,7.837431420338852e-15,tested,4722.0
DOCK1,57,0.7916666666666666,0.10649992739184337,0.37116975257381046,,,,,insufficient_pairs,
DOCK1.1,45,0.625,0.040791944223330455,0.376671549968621,,,,,insufficient_pairs,
DOCK10,4,0.05555555555555555,0.7192446391329477,0.3610721135403096,,,,,insufficient_pairs,
DOCK10.1,22,0.3055555555555556,0.39402394752765896,0.4731744110595895,,,,,insufficient_pairs,
DOCK11,72,1.0,0.44611485216463465,0.4543522556546657,0.3393473064732442,0.5528823978560251,4.060609271559156e-12,9.041787966031915e-12,tested,2875.0
DOCK2,72,1.0,1.1667770600884921,0.4697179668593855,1.0563987492854225,1.2771553708915617,2.8110256944292045e-32,5.252900450796476e-31,tested,685.0
DOCK4,72,1.0,0.7578556744489919,0.2237137013624418,0.7052855319334921,0.8104258169644918,7.640572879861042e-41,1.5384293493600207e-38,tested,1597.0
DOCK5,72,1.0,0.4284917471200002,0.23791398500252464,0.3725847015441454,0.484398792695855,3.806157833341125e-24,2.1141238061882357e-23,tested,2983.0
DOCK6,72,1.0,0.10147855628465179,0.3201455037698064,0.026248051150732768,0.1767090614185708,0.008909370899942204,0.01115957592972543,tested,6328.0
DOCK7,72,1.0,-0.3006376307572363,0.18725403286772152,-0.3446401712118768,-0.25663509030259585,1.715851325466677e-21,7.072398452051493e-21,tested,3924.0
DOCK8,72,1.0,0.5705508469825935,0.29266128459372254,0.5017788167217585,0.6393228772434285,4.63682445216224e-26,3.127720614548968e-25,tested,2263.0
DOCK9,2,0.027777777777777776,0.41625949850329924,0.5236426223723586,,,,,insufficient_pairs,
DOCK9.1,72,1.0,0.17313715722469267,0.34671762745026363,0.09166250915132092,0.25461180529806443,6.691997241488554e-05,9.650375252094685e-05,tested,5211.0
DOHH,72,1.0,0.30956443812773043,0.20078621004029804,0.2623819919356456,0.35674688431981527,1.3571460273900723e-20,5.2223860987098147e-20,tested,3849.0
DOK1,72,1.0,0.7094682560735948,0.2862414126045754,0.6422048217697591,0.7767316903774304,3.2147167813304294e-32,5.911262318912164e-31,tested,1753.0
DOK2,72,1.0,0.9317208686755758,0.5123882044733926,0.8113155436177807,1.052126193733371,2.2507140626824043e-24,1.274340849236768e-23,tested,1118.0
DOK3,50,0.6944444444444444,1.431753401016592,0.41881121198599597,,,,,insufficient_pairs,
DOK4,7,0.09722222222222222,-0.09270472555399978,0.19970449275825855,,,,,insufficient_pairs,
DOLK,62,0.8611111111111112,-0.019462492746689118,0.4745355479599347,-0.13997195740585022,0.101046971912472,0.7478429979173286,0.7664962465291631,tested,7711.0
DOLPP1,38,0.5277777777777778,-0.43540431311871575,0.4893166592440092,,,,,insufficient_pairs,
DOP1A,60,0.8333333333333334,0.005761072491521112,0.42102517328010375,-0.1030012627012289,0.11452340768427112,0.9159486763501091,0.9221313299154724,tested,7961.0
DOP1B,72,1.0,0.4622113336351527,0.3163057662613562,0.3878831225798351,0.5365395446904704,1.9464015141369705e-19,6.887661597038295e-19,tested,2774.0
DOT1L,19,0.2638888888888889,-0.0776333263360426,0.5858553197191151,,,,,insufficient_pairs,
DPAGT1,60,0.8333333333333334,0.1807836980730367,0.4456858375626507,0.06565083777871554,0.29591655836735786,0.0026238903217659804,0.0034178898029279,tested,5127.0
DPCD,72,1.0,0.6330963813443193,0.38172277036587643,0.5433959279642452,0.7227968347243935,3.160617167999605e-22,1.4079430680900895e-21,tested,2036.0
DPEP1,72,1.0,-1.5654334860921135,0.8344463099356761,-1.7615187556473382,-1.3693482165368889,4.00972928495296e-25,2.4446903604096245e-24,tested,257.0
DPF2,69,0.9583333333333334,-0.2985104333854152,0.5709915769092574,-0.43567758704900883,-0.1613432797218216,4.800891702696119e-05,6.993377061587004e-05,tested,3941.0
DPF3,17,0.2361111111111111,-0.29971987659674776,0.7853471073612042,,,,,insufficient_pairs,
DPH1,72,1.0,-0.001942724568265093,0.2776667348651616,-0.06719120838833416,0.06330575925180397,0.9528256539901594,0.9561497404979746,tested,8029.0
DPH2,72,1.0,0.07072272762694891,0.2148977683967459,0.020224227793999308,0.12122122745989851,0.006716212024583406,0.008486409106682578,tested,6832.0
DPH3,69,0.9583333333333334,-0.030279253741272973,0.4103392762713257,-0.12885351094342712,0.06829500346088119,0.5419526065012114,0.5684185822061149,tested,7517.0
DPH5,72,1.0,0.04632556750707055,0.23347159657125252,-0.008537567966189215,0.10118870298033031,0.09664065575470512,0.11032513698772432,tested,7228.0
DPH6,72,1.0,0.1088975211564834,0.27001062205398474,0.04544813564441759,0.17234690666854924,0.0010343962660249448,0.0013866557134761827,tested,6193.0
DPH7,36,0.5,0.4090671372352585,0.4611024266497879,,,,,insufficient_pairs,
DPM1,72,1.0,-0.24465572966255492,0.28439947992985154,-0.31148633100790624,-0.1778251283172036,3.305146466606399e-10,6.538847860979596e-10,tested,4413.0
DPM3,71,0.9861111111111112,-0.28834346268909833,0.4265454481156606,-0.389305123053492,-0.18738180232470464,2.6704427927035105e-07,4.4649670443085055e-07,tested,4021.0
DPP3,72,1.0,0.17885956243550116,0.2721096290539825,0.114916934460149,0.24280219041085332,4.1522520038647583e-07,6.869810525703937e-07,tested,5148.0
DPP4,72,1.0,-0.26453657051022833,0.6600402385647756,-0.4196384225469945,-0.10943471847346214,0.0011063863635609864,0.0014794680013481961,tested,4239.0
DPP6,11,0.1527777777777778,0.6412819552574368,0.5634800121663701,,,,,insufficient_pairs,
DPP7,72,1.0,-0.5415519624830432,0.5073005461048321,-0.6607617464368445,-0.4223421785292419,1.8330379617093014e-13,4.428100702941426e-13,tested,2390.0
DPP8,72,1.0,0.16002629328391715,0.2106886044948075,0.1105168984760438,0.20953568809179052,1.2030358343252906e-08,2.1778490918534256e-08,tested,5388.0
DPP9,72,1.0,1.1071164156802784,0.34497583989551056,1.0260510676159247,1.1881817637446321,2.5943009618548493e-39,3.0944332000026982e-37,tested,769.0
DPT,72,1.0,-0.19915452645080942,0.779598817887412,-0.38235126724791546,-0.0159577856537034,0.0335413823710801,0.0398910652121499,tested,4909.0
DPY19L1,61,0.8472222222222222,0.600405227410869,0.32121096626808926,0.5181392790871916,0.6826711757345464,2.072888114047439e-21,8.491882436692815e-21,tested,2146.0
DPY19L3,27,0.375,0.15030565010393257,0.4346425251152854,,,,,insufficient_pairs,
