gene,n,finite_fraction,mean_difference,sd_difference,ci_low,ci_high,p_value,q_value,status,absolute_effect_rank
C15orf48,37,1.0,0.6605267245010008,0.7221455698475997,0.41975140395421595,0.9013020450477857,2.66186704768239e-06,5.9206508945099256e-06,tested,4525.0
C15orf52,37,1.0,-0.47356463559927725,0.40616309645960996,-0.6089861542343297,-0.33814311696422483,2.4859544275771123e-08,6.972394424321037e-08,tested,6303.0
C15orf53,37,1.0,0.16062227510596222,0.15914401334613498,0.10756101927827086,0.21368353093365358,4.5296036443249756e-07,1.0944999097139362e-06,tested,12102.0
C15orf57,37,1.0,0.05916181635480376,0.2664000588308501,-0.029660385479400933,0.14798401818900847,0.18517261912333946,0.221343534549922,tested,15220.0
C15orf59,37,1.0,-1.2981058116647637,0.3043849018811234,-1.3995927907173331,-1.1966188326121943,6.822850086473504e-25,6.652278834311667e-23,tested,1710.0
C15orf61,37,1.0,-0.46194784019197854,0.2530022821862963,-0.5463030008908517,-0.3775926794931054,3.5011943048875317e-13,1.9851645766471123e-12,tested,6447.0
C15orf62,37,1.0,-0.22946266713838268,0.27375759067022076,-0.3207379922222827,-0.13818734205448263,1.1113520872203522e-05,2.3034434286404734e-05,tested,10373.0
C15orf65,37,1.0,-0.3409137435425136,0.459881999045475,-0.4942460360292463,-0.18758145105578086,6.659063961405071e-05,0.0001257549868510153,tested,8165.0
C16orf45,37,1.0,-0.8944473849465493,0.5444504127892182,-1.075976190404455,-0.7129185794886437,6.329159540435816e-12,2.924906683913048e-11,tested,3125.0
C16orf46,37,1.0,-0.21616878841582615,0.3324770453335806,-0.327022154422814,-0.10531542240883832,0.0003438564811401886,0.00059856850181913,tested,10679.0
C16orf52,37,1.0,-0.044713077493382165,0.23469980338083724,-0.1229658879388083,0.03353973295204397,0.25415169249857106,0.29601473298094033,tested,15795.0
C16orf54,37,1.0,1.0153308786963868,0.606665000514645,0.8130586969335667,1.217603060459207,3.845983206181021e-12,1.8403907738876787e-11,tested,2568.0
C16orf58,37,1.0,-0.08585025831451136,0.33972948239522655,-0.1991217072277361,0.027421190598713382,0.13300640619231452,0.16360903772697075,tested,14291.0
C16orf59,37,1.0,0.07316204213011929,0.2220584278047057,-0.0008759238523854546,0.14720000811262401,0.05262763272590712,0.0692820967872247,tested,14708.0
C16orf62,37,1.0,-0.044087624577628166,0.19148176364934866,-0.1079308231605196,0.01975557400526328,0.16991749395554545,0.20483011905991602,tested,15825.0
C16orf70,37,1.0,-0.19482141152400673,0.36457890901004564,-0.31637807176913724,-0.07326475127887623,0.002501764195491694,0.003922485888405619,tested,11226.0
C16orf71,37,1.0,-0.3736523294172813,0.31358411200276654,-0.47820647783057013,-0.2690981810039925,1.5565830254871516e-08,4.472545636805328e-08,tested,7637.0
C16orf72,37,1.0,-0.001028624580734542,0.24039926914037477,-0.08118173152107329,0.07912448235960422,0.979379521412849,0.9822876953986978,tested,18658.0
C16orf74,37,1.0,1.1099272863683076,0.7418637232870166,0.8625776061450268,1.3572769665915885,7.238532750302759e-11,2.8554086959744876e-10,tested,2207.0
C16orf78,37,1.0,0.11155897831554853,0.1348065466095413,0.06661223789786891,0.15650571873322816,1.3549793947308068e-05,2.779765211641346e-05,tested,13468.0
C16orf82,37,1.0,0.033079515699763334,0.19290392132729925,-0.031237853860662315,0.09739688526018898,0.3038640293459148,0.3481487743096479,tested,16275.0
C16orf86,37,1.0,-0.059157582477214594,0.48032272436709883,-0.21930515210060744,0.10098998714617827,0.4586246068131975,0.5034755912868039,tested,15221.0
C16orf87,37,1.0,-0.2866990835818981,0.42431553885498463,-0.42817292784068284,-0.1452252393231134,0.00021844069737240687,0.00038865636259985663,tested,9170.0
C16orf89,37,1.0,-2.8711011666054036,1.0899933476014303,-3.2345230424994607,-2.5076792907113465,5.822641882268892e-18,9.381198569260315e-17,tested,251.0
C16orf90,37,1.0,-0.11671683154907589,0.159022138196926,-0.1697374521789031,-0.06369621091924868,7.614712156897295e-05,0.0001428891671108257,tested,13292.0
C16orf91,37,1.0,0.3602883468620386,0.35233571438488576,0.2428137709410031,0.4777629227830741,3.534601136403838e-07,8.663597316972734e-07,tested,7845.0
C16orf92,37,1.0,0.000905674611055573,0.0055090035887712515,-0.0009311186344665366,0.0027424678565776827,0.32398502626512715,0.36614547241470363,tested,18696.0
C16orf95,37,1.0,-0.2525494509916821,0.30013997579483387,-0.35262110122164375,-0.1524778007617204,1.0462063336115985e-05,2.1741367611803324e-05,tested,9841.0
C16orf96,37,1.0,-0.039803814974542884,0.11754147533051233,-0.07899409402897054,-0.0006135359201152393,0.046699528669626594,0.061898053394326025,tested,15998.0
C17orf100,37,1.0,-0.0635887655213283,0.29034670133892887,-0.16039517548010646,0.033217644437449845,0.19117197527339647,0.22789550086949606,tested,15064.0
C17orf105,37,1.0,-0.012243470098620328,0.03577934196072539,-0.024172896642585325,-0.0003140435546553338,0.04456102885934664,0.05921955040220204,tested,17421.0
C17orf107,37,1.0,0.511831058766512,0.45941636382226386,0.3586540167927059,0.6650081007403181,6.455337727907732e-08,1.720241097821566e-07,tested,5850.0
C17orf47,37,1.0,-0.312662047684102,0.24474978655290283,-0.3942656893480241,-0.2310584060201799,3.29047049217094e-09,1.0338745740766335e-08,tested,8672.0
C17orf49,37,1.0,0.4926367642245178,0.36101766019998216,0.3722674834491123,0.6130060449999233,7.014503094278307e-10,2.396664126233276e-09,tested,6065.0
C17orf50,37,1.0,-0.10243742839463356,0.1981185899306451,-0.1684934550305029,-0.036381401758764226,0.003322299686254444,0.005132834972270097,tested,13761.0
C17orf51,37,1.0,-0.6244173349250579,0.3055237023983675,-0.7262840089740754,-0.5225506608760404,1.3709070899325796e-14,1.0221012063884408e-13,tested,4794.0
C17orf53,37,1.0,0.3674388673088286,0.1823994031209683,0.3066238784925687,0.42825385612508843,2.0924516531341897e-14,1.5037508745833282e-13,tested,7735.0
C17orf58,37,1.0,0.39813138723415736,0.3317359855765898,0.28752510285168387,0.5087376716166309,1.3309640394942584e-08,3.852361867947039e-08,tested,7273.0
C17orf62,37,1.0,0.8594504104726692,0.30072228832750036,0.7591846075779743,0.9597162133673641,4.2844613428130555e-19,9.434294097707676e-18,tested,3285.0
C17orf64,37,1.0,0.10366068689895752,0.1579877643158802,0.05098494369159595,0.1563364301063191,0.0003094256886505748,0.0005416739380680818,tested,13723.0
C17orf67,37,1.0,0.3151762191802416,0.4173118080203174,0.17603753504311528,0.4543149033173679,5.157671112650849e-05,9.865239063180383e-05,tested,8621.0
C17orf74,37,1.0,0.04639423485537083,0.060228749724860205,0.026312969904599637,0.06647549980614202,3.911221581773207e-05,7.58621372223546e-05,tested,15732.0
C17orf75,37,1.0,-0.516130128488382,0.2811909230317299,-0.6098838499743411,-0.42237640700242296,3.018979223035897e-13,1.7322385122843345e-12,tested,5810.0
C17orf78,37,1.0,0.12131056857101909,0.49342552647805427,-0.04320569278164958,0.28582682992368774,0.14350721530398775,0.17551008518524042,tested,13174.0
C17orf80,37,1.0,0.06848795161606917,0.2211237409804141,-0.005238374263489068,0.14221427749562743,0.06766177587242819,0.08756311512226185,tested,14882.0
C17orf97,37,1.0,-0.24336569425773674,0.35782925538516264,-0.36267190794061255,-0.12405948057486092,0.00020173774408611999,0.0003601915640352048,tested,10066.0
C17orf98,37,1.0,0.01610983963066949,0.17249504720756395,-0.04140287251253308,0.07362255177387206,0.5735018941340553,0.6152678990156915,tested,17164.0
C17orf99,37,1.0,0.025901824089440032,0.11935786172390714,-0.013894068340416555,0.06569771651929662,0.19516101922023824,0.23225561083118196,tested,16619.0
C18orf21,37,1.0,0.3999135472363491,0.24635492436308826,0.3177747259813499,0.48205236849134825,8.701128002723733e-12,3.9214161584827114e-11,tested,7250.0
C18orf25,37,1.0,0.16884496779496,0.2259263572918098,0.09351736991412984,0.24417256567579015,5.962417989362597e-05,0.00011323206452690113,tested,11896.0
C18orf32,37,1.0,-0.09677972367722622,0.23661676833754147,-0.17567168206068487,-0.017887765293767566,0.017614845583536164,0.024777631011570354,tested,13948.0
C18orf54,37,1.0,0.49671287876459613,0.3914970942399295,0.36618124872406715,0.6272445088051251,3.84798335629657e-09,1.1981004968617222e-08,tested,6019.0
C18orf63,37,1.0,0.14993819806641398,0.2280861096764897,0.07389050288881202,0.22598589324401594,0.0003026675788650422,0.0005303832920356006,tested,12395.0
C18orf8,37,1.0,-0.023759855540364406,0.2898642232029608,-0.12040539927951173,0.07288568819878292,0.6210959102353915,0.6604468822859472,tested,16738.0
C19orf12,37,1.0,-0.37548968309470987,0.4982307698682519,-0.5416080923603324,-0.2093712738290874,5.3120548809157434e-05,0.00010142073086960864,tested,7607.0
C19orf18,37,1.0,-0.2509626829283435,0.33939270196298005,-0.3641218436549286,-0.1378035222017584,6.889474061640869e-05,0.00012991167568132493,tested,9876.0
C19orf24,37,1.0,0.24866756428228867,0.46413150495295824,0.0939184159845376,0.40341671258003975,0.0024448125911475543,0.003835735746645321,tested,9929.0
